133	20	1
569	3	2
825	12	6
1205	0	1
94	18	4
419	4	1
578	17	1
1181	8	1
79	12	2
344	18	6
396	9	1
423	8	1
818	0	5
414	16	16
914	0	1
1203	3	29
510	8	1
554	19	6
415	9	1
525	15	6
1009	10	2
341	0	1
519	15	1
102	11	26
399	14	1
1061	5	23
18	16	2
99	16	10
363	4	1
589	12	2
718	15	1
1034	3	2
277	15	5
510	3	2
773	15	2
1040	17	9
984	16	2
1011	12	1
735	15	2
997	2	4
252	0	9
1157	10	1
1170	16	3
300	0	1
466	3	62
699	0	1
803	12	1
847	16	1
25	20	1
181	0	1
3	10	2
344	4	3
505	16	1
514	11	1
587	15	1
657	10	62
437	14	2
47	15	83
972	9	3
1156	15	104
220	4	15
307	3	1
870	2	1
299	10	1
417	15	2
610	0	2
19	17	17
346	15	5
790	9	1
943	15	41
434	12	1
744	1	2
287	12	2
850	16	1
893	25	1
1023	3	1
1151	11	60
582	15	1
741	10	1
1069	16	1
10	14	8
30	9	6
208	14	2
607	11	9
1107	5	7
1211	2	2
267	15	1
1061	4	1
24	5	3
304	14	1
711	12	1
807	24	1
302	12	7
855	19	19
1211	25	2
168	15	27
300	17	1
376	21	1
815	15	1
1205	16	2
822	10	1
56	7	111
146	10	1
369	9	1
589	5	228
1054	21	1
227	5	1
493	15	5
504	14	1
882	15	14
533	10	1
1125	10	2
369	5	4
825	4	1
912	15	1
19	16	7
400	21	1
96	26	2
400	14	39
518	15	3
664	16	1
673	27	3
811	26	1
155	3	4
649	2	1
1050	17	1
206	7	1
493	5	4
626	14	97
738	0	1
778	1	1
557	4	1
903	7	1
1022	13	1
654	16	2
1113	0	15
1144	12	11
288	10	1
993	26	2
419	17	2
1173	8	4
1203	14	8
101	26	1
556	11	1
1136	15	3
434	7	4
725	9	1
802	2	12
24	10	15
220	12	4
413	11	4
419	0	6
856	14	4
417	8	1
469	9	12
70	0	4
935	10	1
1027	16	1
144	12	75
326	9	2
1065	4	82
199	15	1
239	2	11
896	0	18
431	15	6
538	8	4
1060	11	1
555	4	2
1188	10	1
109	5	2
101	12	1
268	12	1
731	1	2
784	25	7
930	19	1
205	15	6
546	12	4
669	4	21
896	7	62
1005	8	3
170	4	2
171	21	3
176	1	1
384	9	5
409	15	1
803	17	1
1089	5	1
854	8	1
906	5	5
1169	14	1
1005	16	1
99	15	76
186	15	6
382	11	1
493	4	3
953	4	1
990	8	2
857	0	2
472	14	1
511	5	1
739	11	2
1050	0	1
538	19	17
1065	6	100
444	19	1
769	10	1
159	26	1
228	13	1
526	18	29
1005	12	11
29	6	2
715	8	1
1164	5	18
79	15	326
344	15	3
887	15	2
972	2	15
1072	4	2
234	12	16
993	10	7
185	5	1
654	17	5
1151	4	30
1211	26	3
1212	23	13
92	2	1
1012	17	2
1140	3	1
1205	12	7
73	1	1
444	25	2
466	14	4
538	5	46
587	16	1
801	0	2
136	3	4
529	17	1
617	11	4
772	7	1
1153	10	10
211	0	1
565	9	1
611	6	2
633	9	7
691	1	1
1153	17	7
986	1	3
667	19	1
63	15	1
400	8	59
739	16	1
1143	12	3
86	10	1
801	24	5
947	3	3
1158	12	2
452	15	1
133	3	3
195	12	1
446	9	22
643	15	1
93	8	1
909	3	5
1005	21	3
1116	0	5
1123	5	1
385	19	1
643	19	13
796	5	1
845	2	2
906	3	1
70	19	1
196	26	6
384	10	67
561	19	2
243	8	15
248	9	1
271	9	1
743	16	1
1015	15	1
26	6	1
1138	4	3
271	12	9
424	12	3
724	4	2
858	5	1
938	3	1
993	17	2
1127	0	1
66	8	1
221	12	1
298	8	1
616	15	4
624	10	3
966	7	4
561	1	1
834	4	1
1026	11	1
1190	1	1
113	8	4
239	21	6
519	7	2
831	23	15
30	0	1
15	1	1
131	10	3
601	15	7
92	15	2
234	4	47
331	9	1
505	3	4
886	25	1
4	9	3
222	3	1
709	11	1
754	0	1
969	5	1
984	11	1
1213	23	20
168	9	97
698	10	1
712	15	1
1129	12	2
1188	3	1
44	9	5
964	9	24
149	19	1
332	16	1
431	16	1
956	9	1
411	9	2
413	8	1
785	4	1
807	6	6
92	5	1
395	0	1
318	5	1
882	8	1
1076	28	1
669	10	62
1195	9	2
2	5	82
147	13	3
346	4	1
376	4	13
491	26	1
576	10	8
927	12	16
1153	14	1
316	19	2
427	12	1
561	4	6
589	24	4
642	23	1
774	16	1
1065	7	45
348	1	10
368	8	2
993	1	1
996	10	7
14	9	1
77	16	9
456	18	1
550	27	3
882	7	1
903	17	3
1114	9	1
40	1	1
592	15	1
654	26	8
67	19	1
24	14	25
138	5	5
317	10	152
589	19	1
635	4	1
262	7	1
344	16	7
917	15	3
946	10	1
1156	16	1
213	8	1
381	7	3
896	4	2
1113	19	1
541	12	5
1060	17	3
94	4	4
438	15	1
1107	4	2
19	1	1
116	15	18
1124	9	2
60	18	2
75	15	5
336	13	1
824	3	2
881	4	2
329	1	4
727	8	10
795	8	1
975	15	1
36	5	1
130	4	3
151	5	3
400	19	30
528	12	10
669	9	69
325	15	1
471	1	12
1058	15	13
1208	12	4
30	15	7
638	12	1
878	19	38
1044	5	2
1130	1	2
528	9	1
1099	2	2
1195	19	2
57	15	70
73	12	1
279	18	26
406	14	3
1028	9	7
1175	9	2
466	1	16
492	21	2
763	9	1
850	25	1
1053	19	1
49	4	1
300	16	1
570	7	2
210	21	1
695	16	1
1098	0	1
130	9	50
208	8	1
271	8	3
407	21	1
655	5	1
1065	26	117
807	9	3
159	11	1
171	12	3
285	16	1
336	7	13
372	9	1
626	0	4
384	15	1
617	0	4
644	15	1
971	15	2
326	0	3
1128	9	2
1072	16	2
471	9	2
562	9	1
740	8	1
1112	19	1
1178	0	1
82	15	1
155	7	1
309	16	1
496	9	27
792	5	2
820	13	1
47	8	21
55	15	4
469	16	1
607	10	7
616	5	4
865	1	1
64	12	3
216	12	8
217	6	74
495	25	19
917	0	16
1158	4	6
430	19	1
646	16	1
896	11	12
996	9	2
287	15	1
288	16	1
326	23	2
611	4	1
1183	25	10
412	8	2
627	12	4
892	23	17
29	25	2
353	10	2
359	18	63
380	27	2
579	15	14
994	1	1
24	11	28
830	0	1
1160	7	4
289	18	1
460	9	1
582	5	1
789	8	3
796	10	1
806	7	6
951	7	4
990	1	1
43	1	1
51	9	1
252	10	6
307	5	3
601	10	106
974	12	1649
2	6	281
1146	1	1
406	11	13
683	17	1
1205	21	4
29	4	5
1124	1	1
1204	12	51
46	16	1
778	10	1
851	24	10
1165	17	1
79	7	1
287	7	2
452	7	1
743	12	5
779	1	6
1104	12	1
49	10	3
148	26	2
391	3	4
524	24	3
30	1	2
56	11	21
175	9	1
239	19	2
344	12	13
476	8	1
810	5	18
267	8	1
323	14	1
435	0	1
444	10	1
520	15	1
796	15	4
105	9	2
1191	15	1
358	9	3
838	4	3
1010	9	6
678	0	1
262	21	1
291	8	2
1019	15	2
1062	15	16
377	19	11
626	1	3
786	16	8
820	7	2
884	14	2
1030	4	1
495	10	777
647	15	1
750	26	11
125	19	1
358	1	1
359	27	4
385	12	4
990	10	9
219	16	21
578	9	2
608	4	2
748	12	2
1034	4	3
14	2	1
37	5	2
47	19	102
326	10	5
839	15	6
1160	9	6
1080	4	45
1151	9	28
871	9	2
264	26	1
269	4	2
539	10	8
655	4	3
687	15	102
813	0	3
697	12	3
711	0	1
984	9	48
987	7	6
1044	16	8
9	0	1
19	8	54
386	9	19
745	0	1
797	9	6
907	7	2
95	4	8
452	4	3
628	14	1
908	16	2
1203	0	70
912	1	1
452	16	5
1066	4	1
1201	14	1
50	15	2
132	3	1
234	19	244
466	15	1
563	17	57
574	5	1
1195	22	1
107	5	89
479	7	7
510	0	2
524	4	1
569	0	1
571	15	8
82	5	3
550	10	4
642	1	28
1005	26	1
1212	17	1
82	23	36
116	8	1
117	2	23
187	15	1
234	13	3
626	15	2
131	8	1
564	0	2
739	5	2
1016	10	1
1188	15	9
3	11	1
340	9	23
649	23	1
661	18	5
511	10	1
709	19	5
981	5	5
306	12	1
444	0	3
617	9	1
1019	5	3
163	8	1
226	12	41
244	5	1
259	14	1
985	14	8
82	9	3
87	16	2
343	19	1
561	12	4
593	17	1
698	8	9
726	4	1
1144	4	1
13	15	1
326	5	1
86	20	1
324	5	3
497	10	3
782	9	1
1004	0	1
1075	17	2
358	10	1
313	10	4
694	15	4
780	9	8
871	8	3
926	10	1
1176	2	1
577	7	4
1172	15	1
442	16	1
806	15	2
855	18	3
1129	15	2
284	19	1
1151	1	13
197	1	1
389	9	1
505	4	1
589	3	1
732	2	5
1065	27	6
300	8	1
415	16	2
574	4	2
713	10	5
1211	8	4
173	15	1
175	10	1
407	9	3
1163	9	2
77	1	1
226	28	22
834	15	3
989	19	1
267	18	2
439	9	5
77	10	9
336	21	1
407	8	6
439	10	2
669	0	72
513	19	12
653	12	7
814	16	7
990	9	3
1158	10	36
1174	12	1
1180	5	2
157	10	1
431	14	2
151	1	4
208	10	2
287	14	11
782	23	6
1048	16	7
1211	12	2
8	10	2
143	9	4
431	5	1
469	2	4
580	1	1
631	9	2
997	11	1
419	25	1
545	26	1
825	7	4
564	1	2
589	17	2
855	23	6
139	9	16
585	10	1
95	1	2
122	2	8
449	8	1
632	9	4
454	21	3
541	15	1
1155	1	2
73	15	1
634	17	2
415	0	1
1050	12	2
1155	2	3
1212	10	46
591	1	14
709	16	6
386	4	84
0	0	1
440	22	1
290	0	1
673	10	4
998	15	1
538	4	5
666	4	1
174	0	5
499	7	1
602	12	21
868	10	2
863	10	1
939	9	1
254	4	1
1070	16	1
1184	12	2
506	0	1
1160	15	1
79	18	80
418	15	1
493	16	3
1070	5	2
26	7	2
105	6	1
536	15	77
719	10	1
1098	4	1
1179	11	1
56	15	77
488	12	7
750	17	7
67	0	1
220	16	5
537	1	3
812	9	1
821	15	2
400	24	54
448	7	7
464	18	1
1047	8	3
136	4	1
290	5	1
820	27	4
1049	0	1
94	15	8
673	0	3
696	3	35
1009	15	4
125	16	1
411	10	1
630	4	21
317	3	12
608	16	2
1009	19	1
400	26	7
611	9	2
1072	8	12
140	15	1
486	1	7
589	14	28
1105	26	1
115	0	1
127	9	1
349	8	6
643	11	2
435	4	1
1179	19	2
73	3	1
427	3	27
448	4	3
535	7	1
753	12	1
763	10	4
74	12	2
168	14	8
268	1	1
450	19	7
450	16	2
561	0	1
767	19	2
1046	2	1
1056	28	1
987	1	1
1068	10	1
234	26	31
1067	3	3
257	5	2
1155	10	5
686	2	2
1051	9	1
1117	4	1
1189	0	1
400	0	16
709	14	1
740	9	1
97	4	1
176	12	1
304	27	1
626	11	3
618	11	2
1075	13	1
159	10	1
209	0	1
326	4	7
461	7	5
849	16	1
400	16	26
622	15	6
680	15	1
261	9	1
589	8	1
972	4	1
75	19	4
148	15	33
439	4	5
589	4	1
949	6	48
124	9	1
256	15	2
606	26	1
895	9	1
1033	8	2
215	3	1
330	19	1
435	12	9
444	4	1
168	0	170
302	15	1
841	9	1
1065	25	12
295	24	1
490	2	1
617	4	5
1126	5	1
388	8	1
675	16	2
1038	15	2
1187	10	2
694	19	1
56	8	2
642	25	1
656	13	8
745	4	1
1156	4	5
931	9	1
467	7	2
1150	15	1
92	12	1
168	8	235
239	16	8
400	4	26
697	1	2
795	4	1
411	8	8
434	14	2
99	10	2
168	26	5
317	19	1
343	0	1
344	23	1
400	6	65
861	10	1
993	9	44
1212	26	1
30	14	1
478	15	8
986	25	2
997	16	1
1065	12	36
24	16	1
540	10	3
713	26	1
793	3	3
905	15	2
963	8	1
24	17	3
155	4	2
277	1	8
841	0	1
1211	15	1
262	12	10
318	17	3
839	5	1
1172	9	1
73	26	3
150	19	1
216	15	1
403	16	1
924	15	8
1110	19	1
219	12	44
776	0	2
914	11	5
1027	4	20
79	17	4
303	4	2
914	12	2
932	7	7
1091	2	7
1160	10	8
312	9	1
899	13	1
912	3	3
380	8	1
897	8	14
750	10	7
889	10	1
1066	12	1
1092	7	143
75	7	1
239	14	2
386	16	2
460	0	9
825	10	2
843	1	2
1	2	9
859	9	1
990	16	1
466	10	32
660	10	1
848	18	16
986	12	1
1025	26	1
182	26	2
404	9	1
495	3	27
785	0	1
37	9	4
643	27	1
768	12	1
768	16	1
119	0	4
143	14	4
793	17	4
947	1	7
1042	16	1
1085	8	1
113	10	5
709	7	75
26	0	4
183	15	1
586	9	2
626	9	1
919	9	7
1044	8	1
709	9	6
750	1	5
839	0	1
169	4	4
897	10	1
143	7	8
602	10	24
35	16	1
159	0	2
1021	24	1
159	1	1
571	26	1
655	10	3
297	7	42
435	21	12
616	10	1
617	21	1
1106	3	3
212	16	3
374	4	1
426	26	1
697	22	1
975	20	1
1008	15	1
915	27	2
1192	1	6
98	9	2
137	4	2
173	3	1
344	1	9
400	1	26
845	12	3
155	16	2
686	9	1
1134	16	1
59	4	2
207	15	1
394	1	9
427	8	1
978	1	1
1006	4	1
450	7	1
711	28	1
1098	8	1
1188	11	2
28	21	2
29	14	1
207	1	1
280	26	1
414	5	6
811	4	2
569	25	1
844	8	1
78	2	5
609	3	3
238	7	1
406	24	2
733	19	29
1031	14	9
1151	12	4
1178	15	1
22	15	7
619	15	27
820	21	1
1156	12	37
908	9	2
1104	8	1
835	4	1
1158	17	4
148	12	1
676	8	3
1008	5	5
1160	8	3
375	15	1
538	12	8
1056	15	1
1130	10	1
1167	12	3
42	16	4
452	9	4
37	10	7
984	14	1
1155	27	1
209	12	2
326	12	1
566	4	1
812	3	1
1035	8	1
1151	10	6
47	25	14
503	19	2
647	17	3
1060	23	11
1156	25	2
1065	17	19
1072	12	2
624	0	1
692	12	1
725	10	2
250	25	1
406	9	1
471	16	20
750	4	3
99	4	7
758	12	1
354	0	2
412	15	2
1005	25	1
108	15	1
135	16	2
252	3	1
947	12	1
1027	9	7
220	15	1
744	12	199
1211	19	2
239	27	1
675	15	2
859	16	4
872	16	3
1101	15	25
1187	15	2
219	19	1
443	10	3
759	17	1
785	25	4
1154	9	30
184	10	1
323	18	3
923	5	13
21	18	13
326	1	1
635	12	5
757	5	1
89	9	1
385	10	1
614	17	5
697	15	1
768	8	1
972	0	2
721	8	4
787	18	7
1045	9	2
501	12	1
648	0	13
675	3	1
1176	1	1
75	24	1
352	9	2
949	4	2
466	7	1
538	10	25
1005	27	1
1007	21	1
1212	4	19
99	9	1
131	28	36
462	12	95
1195	10	1
99	17	2
259	16	4
484	10	8
603	1	3
733	9	2
801	9	2
27	16	2
608	2	6
744	8	46
1166	4	2
116	9	3
249	23	9
268	17	1
342	1	2
967	19	1
47	24	11
716	2	3
331	1	2
990	12	2
132	25	5
320	26	1
323	25	2
344	21	1
598	1	1
776	15	3
855	0	1
1046	15	4
262	8	2
843	10	3
1212	5	1
686	6	2
11	12	2
420	4	8
365	8	4
469	10	1
820	9	6
871	15	5
407	5	1
1168	9	2
57	2	1
549	15	1
739	2	1
964	10	167
1034	16	3
1206	12	1
160	16	1
213	23	1
693	0	1
825	18	22
908	26	5
961	3	3
168	1	31
218	15	13
763	3	8
19	10	8
185	10	5
230	15	1
242	12	15
1122	1	45
911	5	5
1211	6	1
395	1	1
655	0	1
740	16	1
781	6	1
441	7	92
728	0	1
739	9	5
1048	13	3
834	19	7
442	12	1
480	10	1
643	9	17
749	10	1
796	1	1
125	9	16
344	0	4
666	17	5
1097	15	3
1119	8	2
1157	9	1
935	7	2
1017	6	1
138	15	10
744	0	1
8	13	1
19	12	11
287	18	7
916	16	1
161	12	14
912	19	3
981	4	1
647	10	1
1144	16	5
1192	3	5
159	8	21
686	25	1
398	12	18
495	6	48
54	16	1
431	19	5
803	15	3
1065	14	72
1156	3	25
1160	5	5
51	11	4
294	15	10
344	25	2
968	25	15
1150	3	3
259	2	8
347	10	1
1065	15	34
380	10	1
448	27	1
489	16	1
1003	9	2
42	13	5
236	4	1
483	0	1
540	3	1
816	15	2
125	10	2
151	9	4
142	10	1
460	1	2
860	7	8
622	19	8
788	2	1
1010	19	49
1106	9	1
503	5	3
75	6	5
566	17	8
1113	8	2
1130	15	15
455	1	2
637	10	1
258	8	1
538	16	4
566	9	2
963	10	2
1079	10	1
1156	28	4
1113	3	1
24	8	13
143	1	1
265	14	1
818	1	38
930	12	3
1006	9	1
385	8	6
388	12	4
440	16	2
642	5	2
337	14	1
400	23	35
417	19	1
548	12	3
834	8	4
1065	11	152
30	2	2
58	15	1
806	16	1
929	15	2
1007	0	5
1030	10	1
495	24	1
547	10	1
630	24	1
975	5	2
1065	3	33
1065	9	347
160	22	3
750	0	7
880	17	1
933	24	14
1055	16	1
666	5	1
406	6	8
82	1	5
236	7	2
626	4	5
820	12	2
1113	7	2
1176	16	2
46	8	1
543	24	1
963	9	3
471	10	4
845	4	3
468	15	2
868	0	13
1035	15	1
121	19	316
476	9	1
505	10	2
588	0	9
646	0	1
184	9	2
786	8	223
598	12	1
659	26	1
1141	3	1
735	4	2
1072	19	1
42	14	1
365	16	2
383	1	6
437	9	1
505	20	2
541	5	1
1091	3	3
288	4	1
461	15	18
729	16	2
1053	0	2
1195	2	1
1205	1	9
301	10	1
977	14	3
1072	10	1
73	4	2
678	9	1
718	9	10
997	9	2
1101	8	1
1190	15	1
1058	1	3
1185	8	23
2	4	29
219	7	35
272	7	1
412	16	1
445	15	1
701	0	1
154	15	2
532	2	1
355	9	1
435	15	2
478	3	3
564	16	3
1003	5	9
252	16	1
373	10	4
908	15	8
1122	7	8
247	19	4
419	8	5
490	12	1
768	23	10
463	0	1
1008	8	1
1205	14	3
258	15	9
561	17	1
94	21	2
235	28	2
579	9	9
617	2	1
873	8	1
67	15	1
598	0	1
611	15	1
651	2	8
768	14	2
811	8	1
71	15	4
184	4	2
304	8	3
639	3	1
666	9	1
845	10	2
54	9	4
590	0	1
1139	10	2
30	21	2
34	9	3
94	9	1
579	1	6
713	0	1
116	0	1
786	9	64
322	15	1
349	15	2
645	12	2
97	9	2
26	12	1
103	27	1
252	15	10
524	15	14
516	16	1
1158	16	4
49	3	1
101	5	10
225	14	3
777	10	4
1195	0	4
20	4	1
42	10	19
414	9	13
439	7	5
129	12	65
220	23	2
469	8	1
956	10	4
95	16	1
419	14	1
475	16	1
768	5	3
1014	15	2
1176	5	17
120	10	4
305	8	3
688	1	1
810	25	5
1190	12	2
888	6	3
1199	5	1
348	12	2
589	7	4
805	18	33
875	8	1
935	16	1
1107	20	1
30	26	4
487	18	24
955	9	1
983	0	7
37	16	1
82	8	1
171	27	2
1130	9	9
331	0	1
643	14	1
706	2	1
1005	17	1
59	0	3
370	17	1
543	4	1
826	14	1
1120	19	1
49	12	3
606	0	1
709	10	4
961	8	1
1155	23	1
1197	8	2
136	8	3
250	15	1
260	19	1
5	12	1
462	9	17
232	7	38
906	1	3
970	7	2
1006	10	1
1096	7	1
1184	1	6
79	8	1
259	19	1
385	2	2
342	4	1
838	15	5
95	19	1
113	26	19
399	19	1
683	14	3
159	7	48
190	9	2
595	12	1
956	1	1
985	15	2
1157	1	6
159	9	5
420	12	7
522	5	1
1056	3	2
433	12	1
804	12	7
1203	16	9
917	19	1
949	3	16
1183	6	2
1193	15	4
86	8	5
92	10	6
122	8	2
334	0	8
760	5	1
1182	15	1
48	9	2
51	12	1
159	19	3
240	8	1
707	5	2
122	16	1
539	4	4
608	5	1
783	5	1
820	10	2
415	15	1
544	12	7
620	11	1
800	27	1
803	25	1
919	15	27
407	0	1
717	24	2
957	8	1
109	10	4
118	10	9
297	21	3
906	11	1
1121	15	1
81	10	1
259	4	3
311	26	2
953	15	9
1213	28	10
450	9	4
457	15	1
136	12	1
624	9	15
1095	15	4
1122	19	2
87	9	26
387	9	1
406	15	4
592	9	1
843	5	32
34	15	7
611	10	6
979	9	3
278	3	4
313	0	1
836	0	91
841	8	1
906	20	1
209	2	2
246	15	1
553	15	1
592	12	2
948	14	1
1111	15	1
563	10	19
720	0	39
1005	9	8
143	4	5
277	19	50
452	17	2
676	1	7
790	16	2
920	19	2
