296	11	2
580	19	1
609	3	2
658	9	2
618	6	2
855	6	6
47	18	4
251	14	1
360	20	5
508	9	19
558	21	15
210	13	4
256	7	1
264	8	12
14	24	1
111	18	2
123	11	3
195	21	1
201	4	9
866	3	6
887	14	1
922	22	2
394	4	9
446	14	13
560	2	3
722	17	1
767	4	1
651	13	26
897	4	3
944	19	1
63	4	1
136	18	1
251	19	1
367	10	1
533	19	4
597	6	1
892	12	3
98	14	1
163	5	5
193	4	5
327	5	1
560	21	3
971	4	30
15	13	4
191	2	1
666	6	1
713	6	1
865	12	4
566	19	1
966	24	1
969	4	14
255	22	1
474	1	8
542	10	7
846	5	5
898	19	1
902	10	7
45	5	3
379	1	1
591	4	18
629	2	3
764	5	1
300	5	24
916	13	17
674	14	2
817	23	3
869	4	2
33	11	6
309	4	1
333	1	2
443	23	6
515	18	10
923	1	1
968	23	2
125	1	1
257	7	1
416	12	2
668	4	2
791	1	1
540	6	1
560	17	9
908	15	44
142	5	20
205	2	1
414	2	5
462	4	1
521	4	1
910	2	2
775	4	1
107	4	8
283	3	2
301	4	14
316	18	13
399	4	3
73	3	1
134	14	1
217	8	1
798	24	2
829	13	7
908	1	28
100	11	1
342	10	2
352	2	1
379	5	3
689	3	5
257	13	1
492	1	1
674	10	1
722	23	1
929	8	4
243	20	6
613	4	1
862	11	1
952	4	7
165	12	1
284	5	10
296	5	17
339	24	7
364	2	2
784	3	1
281	21	2
394	1	4
463	21	1
587	2	1
624	18	24
675	14	1
703	5	14
862	12	2
31	5	5
285	1	2
452	10	1
559	2	4
632	11	1
853	1	5
271	12	2
340	18	1
398	18	2
580	4	2
681	14	5
244	14	1
353	4	1
639	4	1
715	3	1
771	3	2
737	19	6
787	13	1
961	13	2
51	5	7
170	4	1
202	5	56
467	8	2
609	17	4
202	24	19
520	2	1
528	14	2
638	17	1
480	21	3
638	3	1
829	24	2
6	4	6
15	5	1
37	20	2
176	4	9
381	14	3
866	2	7
390	4	3
394	18	2
455	23	1
157	6	1
205	27	3
250	15	3
280	4	7
356	5	1
783	4	1
778	25	2
859	3	2
957	11	1
338	4	1
439	11	1
511	23	1
670	12	1
703	10	93
45	15	16
513	1	1
539	4	14
604	4	1
855	2	43
879	23	2
942	14	1
180	12	1
305	3	1
439	1	4
631	18	3
804	0	2
971	3	3
160	2	1
533	2	4
966	13	3
312	23	1
319	5	1
346	1	2
10	20	11
65	5	21
76	19	4
181	23	1
285	4	15
893	5	3
485	23	3
587	4	1
628	13	1
686	10	4
829	23	2
246	3	1
556	13	4
609	0	4
752	15	2
785	20	74
478	24	3
538	7	16
707	12	1
53	1	2
169	23	1
339	6	4
345	24	1
429	6	1
740	20	15
745	14	1
750	13	1
798	11	1
938	1	4
599	1	5
18	4	1
138	13	2
142	10	6
155	20	2
365	5	1
715	20	1
783	18	1
923	6	28
387	6	4
397	19	10
408	1	6
461	23	6
503	4	5
246	21	1
330	24	1
628	2	4
438	6	15
989	11	2
364	6	4
551	12	16
798	17	1
397	11	1
619	17	1
871	20	1
92	23	3
103	5	1
118	14	4
286	0	1
371	2	6
903	8	1
459	15	1
467	10	6
533	14	7
46	4	1
218	3	1
300	7	535
355	14	10
392	11	1
584	10	3
591	10	5
718	21	6
855	3	1
135	4	1
286	1	1
379	3	1
653	1	7
677	5	9
666	19	1
671	25	6
795	11	2
67	18	19
152	6	2
345	1	1
396	4	256
474	10	8
932	1	2
544	2	1
556	11	1
723	6	3
759	14	1
916	6	2
300	14	1911
538	19	4
593	11	1
809	19	1
142	2	3
273	4	3
310	1	1
330	8	2
563	4	2
546	4	17
556	18	6
636	12	3
18	18	2
44	4	3
90	5	9
210	8	1
532	10	5
747	19	3
981	16	6
860	11	1
51	0	21
107	5	8
192	19	1
470	1	1
535	6	8
511	1	1
511	2	1
676	21	17
7	3	4
339	3	32
339	1	8
415	1	3
478	20	5
110	21	2
688	8	1
861	15	1
406	12	10
731	16	1
773	23	1
881	19	2
834	21	5
52	19	4
269	10	11
322	3	1
529	19	1
615	18	2
524	1	1
976	4	9
22	6	1
267	13	1
360	17	2
368	13	3
796	0	1
616	4	3
684	0	1
786	17	1
1	1	57
116	19	2
124	2	2
167	4	25
555	3	1
879	11	3
467	21	1
638	20	2
676	1	557
10	1	2
37	22	4
76	23	1
117	23	13
360	18	8
691	13	2
774	1	4
980	5	3
623	15	13
168	10	1
326	13	1
344	14	1
485	2	1
579	1	1
552	16	1
923	11	32
923	2	3
862	13	2
48	1	3
231	15	4
285	13	1
320	5	4
802	12	1
280	3	3
694	3	5
937	18	2
59	11	6
84	15	1
124	21	11
165	3	2
186	4	2
721	4	5
805	6	1
35	10	2
106	15	1
370	23	2
458	18	1
694	12	2
104	4	1
698	2	1
971	8	6
131	1	3
345	3	20
575	18	4
712	10	10
865	2	1
957	4	5
957	21	5
3	7	31
332	15	4
564	5	4
655	4	15
756	19	1
124	5	3
716	5	62
893	8	1
847	4	1
900	12	1
54	19	1
59	4	15
107	1	2
267	4	1
303	3	13
876	19	47
102	4	1
213	4	3
570	10	1
763	24	1
764	21	1
232	5	1
504	23	14
923	10	11
465	11	1
564	4	2
901	14	3
312	3	2
316	14	7
376	7	18
391	6	1
461	12	10
967	14	2
242	4	1
302	23	1
551	7	1
935	3	1
199	13	1
414	12	2
643	6	1
983	17	1
183	21	4
285	21	3
436	19	1
705	12	31
939	23	3
17	22	2
305	13	2
337	7	1
902	12	1
959	22	3
187	21	6
213	6	1
267	12	2
686	11	2
805	4	13
83	18	11
360	11	2
392	5	1
877	17	17
729	4	5
803	1	3
971	11	8
181	6	2
187	24	2
241	19	1
354	1	1
724	10	16
760	12	1
916	12	25
568	6	1
604	3	2
636	7	6
664	7	7
750	2	3
874	19	1
933	11	7
957	10	2
25	4	1
47	23	1
349	17	1
727	4	1
826	23	3
778	13	2
76	4	2
116	3	10
126	4	1
598	4	1
732	23	2
627	14	2
657	22	3
906	18	2
11	12	4
157	4	9
368	1	8
368	18	6
452	5	1
461	20	29
552	7	1
802	5	4
51	9	1
58	3	1
62	20	1
188	21	1
338	5	1
824	2	1
925	14	1
45	4	3
205	18	109
677	4	9
730	1	1
853	20	47
414	10	1
433	6	41
614	22	1
718	10	6
782	6	1
844	2	2
889	16	2
933	26	1
67	17	2
92	5	1
255	23	1
354	21	5
439	18	2
235	4	1
331	16	1
394	8	2
801	18	3
983	11	1
715	4	5
781	3	1
799	4	39
113	21	1
160	4	2
219	18	2
366	17	1
496	17	1
861	1	2
914	4	3
23	4	9
171	4	3
425	15	1
913	21	3
973	14	10
7	13	23
834	11	2
220	21	1
620	23	2
798	18	3
933	12	17
961	12	2
19	4	3
64	16	1
555	6	1
651	4	42
816	11	1
205	10	3
351	4	1
599	6	2
923	23	12
752	10	1
925	17	1
137	2	2
437	5	3
522	18	1
601	14	1
689	4	11
862	14	2
966	1	4
53	20	3
123	4	2
202	23	9
330	13	21
416	10	2
811	12	5
876	12	1
73	10	1
201	23	1
282	4	1
319	4	4
753	18	4
791	4	2
37	11	1
217	21	1
292	5	1
295	18	4
664	8	1
201	20	1
916	3	13
916	4	9
916	5	1
359	1	1
555	17	2
686	14	2
714	4	14
201	1	3
244	17	2
330	21	10
3	5	53
47	7	1
51	4	15
110	5	1
180	10	1
538	14	4
722	6	1
974	4	2
908	5	8
8	6	1
316	19	3
523	19	5
560	23	1
721	17	2
952	19	6
205	20	2
360	3	6
406	5	18
836	4	1
853	4	18
77	2	2
574	4	4
164	5	5
280	23	1
419	19	1
907	5	4
985	18	2
728	20	7
747	16	1
65	11	4
359	14	2
555	2	1
676	8	58
718	3	1
932	10	1
959	18	1
462	12	1
533	7	1
542	7	8
719	6	1
752	25	1
438	5	11
609	18	4
732	21	2
861	8	2
578	11	1
646	10	1
696	13	2
78	8	1
243	1	1
277	4	1
524	20	1
560	10	1
902	21	1
912	15	1
980	18	4
980	12	3
68	11	1
442	6	1
466	23	2
628	23	1
107	23	1
124	13	4
163	6	3
493	21	1
415	8	10
474	2	5
914	17	2
897	20	2
201	11	2
238	4	1
433	7	9
542	5	33
698	7	6
606	4	2
765	4	3
907	4	4
7	14	3
42	23	9
127	1	1
273	20	5
519	4	1
919	20	2
478	0	2
542	23	5
638	25	2
39	21	2
116	11	2
316	5	12
402	13	2
438	20	2
676	12	228
752	12	3
771	8	2
725	5	2
927	12	1
29	2	1
51	20	16
316	4	1
443	19	3
607	10	1
979	10	3
108	5	17
314	1	3
551	25	15
640	8	1
787	11	1
827	12	1
856	1	2
334	4	1
608	1	1
703	25	83
785	19	7
826	17	2
276	6	1
354	12	2
514	15	2
55	4	1
66	12	1
96	13	3
167	11	6
248	3	2
987	21	1
638	11	2
731	21	1
914	21	2
936	25	1
967	4	1
155	4	2
181	5	4
507	5	2
972	14	20
118	17	1
163	18	3
304	12	1
357	4	1
618	12	4
279	16	1
535	3	23
681	4	3
913	19	2
916	17	1
961	2	1
408	8	3
462	5	1
535	23	4
553	21	1
842	4	1
516	14	2
709	4	1
797	12	2
203	3	2
205	12	110
376	5	21
417	3	1
492	2	1
533	11	60
539	5	5
894	7	3
205	23	195
325	5	2
469	4	1
487	20	1
523	4	3
802	4	3
902	3	1
167	2	5
257	21	2
323	3	2
370	18	13
759	20	1
394	16	6
478	25	1
658	11	1
118	15	8
120	12	11
175	9	10
362	12	1
385	5	1
945	17	1
954	13	1
180	5	7
222	5	1
244	8	45
349	23	1
361	19	1
226	22	2
266	17	1
560	11	2
737	12	7
205	0	12
298	12	1
862	3	2
630	4	1
895	14	1
70	18	3
105	4	1
152	5	1
243	18	7
441	20	3
116	12	1
433	3	2
847	11	2
929	4	4
118	2	3
125	4	2
202	8	23
263	5	2
700	20	2
986	18	1
140	14	1
296	18	18
305	20	3
657	3	1
917	1	1
77	26	4
210	6	1
215	11	1
558	20	15
142	11	12
191	23	1
202	12	13
397	3	3
403	4	1
64	6	4
204	10	4
868	13	1
899	10	2
444	5	5
447	1	3
614	12	4
41	5	1
118	18	46
205	3	2
243	25	1
286	4	1
671	10	1
882	4	5
901	19	3
940	4	1
971	12	18
444	7	2
617	10	1
638	4	5
49	12	10
228	11	2
246	14	1
271	20	1
317	4	4
798	4	2
773	13	1
45	1	5
72	4	13
85	7	1
660	7	11
669	9	1
661	2	3
752	19	2
820	10	1
57	12	1
75	17	1
210	1	2
423	19	1
478	21	1
153	6	1
173	4	2
478	6	1
530	11	1
736	5	1
33	2	4
163	21	1
275	6	2
321	4	1
599	3	1
91	3	1
244	6	2
389	4	13
710	21	18
960	10	3
672	10	6
831	13	2
967	20	1
83	5	1
330	3	7
441	1	4
579	10	3
590	18	1
31	1	3
92	11	2
230	13	1
243	13	3
466	4	2
150	8	1
649	19	7
799	12	2
884	15	55
919	25	1
77	23	11
521	10	1
964	5	2
985	17	1
611	4	2
732	2	15
914	11	2
97	4	2
164	1	1
214	19	15
243	7	3
336	12	4
955	3	1
513	2	1
653	0	1
713	20	1
624	25	3
677	6	1
798	5	2
323	25	4
538	4	1
542	15	10
549	3	2
587	11	2
800	17	1
846	10	5
892	23	1
400	23	1
611	6	1
472	1	1
474	23	4
832	17	1
14	5	2
118	5	1
257	24	2
323	5	10
330	5	8
878	20	2
917	26	3
83	4	11
195	19	1
312	20	1
485	6	3
570	17	3
568	23	4
671	20	1
803	13	3
152	3	2
175	2	18
531	3	2
551	20	9
563	23	1
866	19	7
373	18	4
442	3	2
752	2	1
910	24	1
519	1	2
671	4	5
749	4	108
893	11	6
662	13	1
759	15	1
72	23	2
438	3	11
466	2	1
466	18	1
531	2	1
477	5	1
551	10	5
556	20	6
899	12	4
957	6	2
191	18	32
219	10	1
432	11	2
471	15	23
614	4	1
651	18	34
844	20	8
952	17	3
181	2	6
205	1	4
247	23	1
357	1	1
394	13	1
724	6	11
826	19	2
67	11	1
124	23	1
438	21	4
523	14	6
609	10	1
812	11	2
881	5	2
916	25	3
107	19	1
123	14	23
132	3	1
468	5	2
538	13	9
946	20	2
559	23	8
729	5	7
895	19	2
741	3	2
785	1	24
809	14	1
155	25	1
304	20	4
543	6	18
608	4	3
731	20	4
91	11	1
169	1	12
194	18	3
402	2	1
887	16	1
33	4	3
164	4	5
376	12	41
582	4	8
834	19	2
300	23	42
429	22	9
916	26	6
467	3	14
700	23	1
22	3	1
197	2	2
216	4	1
324	4	1
461	1	9
698	4	47
718	23	1
773	11	1
81	19	1
197	5	1
265	4	1
548	20	1
603	17	1
316	2	22
548	5	3
966	3	1
563	5	2
773	19	1
834	10	9
3	6	23
85	3	1
217	4	6
344	19	1
415	24	1
676	16	47
678	18	1
732	4	4
52	10	1
154	18	1
390	22	7
567	21	1
587	1	4
914	23	2
608	3	1
739	5	1
87	7	1
95	11	2
357	23	1
414	18	4
533	16	2
474	11	4
910	6	1
15	12	2
31	21	6
105	12	4
435	1	16
466	1	1
542	24	2
856	4	2
874	16	6
189	6	2
210	10	4
339	5	34
431	4	6
506	5	1
891	4	5
891	12	1
960	4	10
908	12	4
120	18	1
147	18	10
372	19	1
863	3	3
890	5	3
906	4	1
228	23	3
341	16	1
478	3	2
576	21	1
685	22	2
518	14	1
617	5	1
645	2	3
7	6	1
174	10	2
204	2	6
315	6	1
413	2	19
676	7	17
983	7	4
963	20	1
72	5	16
390	11	2
556	2	1
689	13	5
769	12	1
916	7	1
60	18	2
202	1	17
629	1	3
840	4	1
855	11	11
589	17	1
648	5	1
795	2	1
896	5	1
903	4	1
915	18	1
18	6	2
208	18	30
456	4	2
478	4	4
568	5	7
741	6	9
41	4	3
219	20	5
280	14	1
289	1	1
433	17	8
370	1	3
394	14	2
59	5	21
281	4	6
385	4	1
782	23	2
895	7	1
704	11	2
913	1	1
922	20	2
412	1	2
422	15	2
447	2	1
586	4	2
609	13	11
205	15	65
213	18	2
925	4	3
931	10	1
820	23	1
846	14	1
879	19	1
8	17	3
656	5	1
659	16	5
776	6	18
786	11	1
478	15	7
591	5	6
594	4	2
67	5	7
257	10	1
402	5	2
441	11	2
460	15	6
893	20	5
977	7	1
303	5	1
364	23	2
672	4	22
759	4	2
900	5	1
143	18	1
210	14	1
210	5	2
603	5	1
789	10	1
523	1	1
725	4	2
899	4	10
228	15	19
280	20	3
364	4	4
441	3	9
443	4	3
525	19	13
632	1	1
732	20	4
106	10	1
137	14	11
355	10	1
369	12	2
497	17	1
739	18	1
875	1	1
916	11	2
942	10	1
957	12	1
666	3	2
848	4	3
18	17	3
157	10	4
201	14	4
558	4	23
567	11	1
13	18	7
51	11	32
323	8	1
621	10	1
923	20	44
785	2	230
874	21	7
875	2	1
181	10	3
317	5	1
439	20	10
542	2	24
706	19	1
389	10	8
663	16	16
873	14	1
7	16	1
43	18	2
111	11	8
128	5	14
243	3	1
908	2	5
224	21	1
677	1	3
733	5	1
758	5	4
865	6	1
22	5	1
201	10	2
205	5	16
722	13	2
862	4	4
899	23	1
118	4	2
178	4	2
428	4	1
703	3	4
811	14	4
497	10	1
540	3	1
789	4	8
790	15	1
853	3	3
225	11	1
533	4	8
547	4	1
724	11	1
205	11	8
206	20	1
817	5	1
64	12	1
67	1	9
149	13	1
156	1	1
187	5	4
846	4	8
827	19	1
855	23	3
149	10	1
156	3	1
167	12	188
381	5	2
383	12	1
356	4	1
398	4	1
588	4	5
137	3	2
213	12	4
287	6	1
287	4	5
323	20	6
594	1	1
621	1	1
622	11	1
673	10	1
864	22	1
75	23	1
665	10	1
815	7	7
768	2	4
865	23	1
877	7	6
15	7	5
112	2	3
419	23	2
433	14	115
559	19	12
775	2	1
812	5	1
841	12	8
113	4	4
284	2	1
558	17	1
607	18	6
747	24	1
68	4	1
274	11	2
471	7	2
607	6	1
874	23	1
395	14	1
449	5	2
558	6	4
123	1	2
231	5	2
259	15	70
300	16	28
330	2	14
626	15	1
871	11	1
708	14	1
739	20	1
946	11	1
979	24	1
660	14	2
763	12	1
782	5	2
125	20	2
156	23	1
204	4	14
400	6	1
446	19	3
829	4	13
966	15	23
977	17	1
159	4	1
163	11	2
469	23	1
590	12	3
803	5	6
824	4	2
842	21	1
141	12	1
357	5	4
363	4	9
441	4	3
677	12	2
550	6	1
686	1	2
812	18	2
204	5	13
281	3	1
316	24	1
389	2	1
454	10	2
862	16	2
940	14	2
988	8	2
137	19	8
829	19	14
966	18	5
338	21	1
444	10	1
570	7	22
698	10	1
754	1	6
53	23	1
839	12	1
902	5	1
910	1	4
22	12	2
41	11	1
202	11	9
368	6	4
789	23	13
585	20	1
619	18	1
627	4	2
22	21	1
363	3	2
376	4	16
441	13	4
497	25	1
664	4	1
739	4	1
838	17	2
8	7	3
290	5	1
823	16	1
846	24	2
911	24	3
180	19	1
232	1	1
255	12	9
497	2	3
813	7	1
455	20	6
607	13	2
682	16	1
836	10	1
881	23	5
879	16	1
199	12	1
411	1	8
523	6	1
533	23	2
789	11	7
676	2	58
871	4	1
879	1	2
64	10	1
93	4	5
178	17	1
284	23	3
369	4	2
795	20	1
876	11	2
946	5	3
64	19	3
106	4	1
496	0	1
602	21	1
785	25	78
296	1	4
429	3	11
495	23	2
682	2	1
943	4	1
506	3	1
892	5	2
149	21	2
275	19	3
315	18	1
316	3	1
388	7	2
704	20	1
900	24	3
255	9	1
300	19	3614
389	6	2
411	5	2
484	2	1
20	13	1
887	23	1
923	3	3
347	4	10
402	18	1
458	4	1
724	23	5
747	11	1
215	23	1
703	4	16
749	12	13
798	23	1
128	1	1
177	19	1
184	1	1
221	14	1
485	4	4
899	2	3
834	4	17
856	13	1
45	25	1
246	25	2
299	4	1
609	5	2
686	2	1
204	21	2
212	6	1
302	10	1
433	2	13
918	21	1
607	12	1
711	7	3
816	18	1
180	17	6
198	0	4
345	6	34
379	11	7
535	18	4
829	17	2
932	11	1
933	18	6
962	5	1
13	4	6
300	12	284
528	20	4
721	2	1
881	1	4
15	4	3
292	18	3
318	3	1
345	11	5
402	16	2
590	4	1
