93	24	11
142	26	1
192	24	1
683	31	2
479	0	3
542	13	3
573	16	1
306	10	1
727	25	7
828	21	4
44	10	1
185	1	3
281	14	1
800	25	2
282	16	1
292	8	3
329	10	2
37	7	3
647	22	15
728	25	1
94	25	3
29	21	1
366	28	2
579	10	2
603	6	5
668	15	6
733	21	6
806	23	3
356	19	10
411	23	1
550	20	2
687	1	1
163	28	3
517	2	2
568	24	3
72	9	1
79	26	6
217	15	1
86	14	6
321	12	1
474	23	1
803	6	3
365	10	2
124	10	1
298	2	1
602	29	15
624	15	9
704	31	7
350	9	3
620	13	11
679	24	2
820	28	18
83	19	8
296	13	2
298	14	3
665	23	5
252	2	1
498	33	8
500	19	2
817	3	1
94	12	3
96	2	5
146	5	1
575	14	1
734	3	2
124	5	4
272	13	11
286	10	7
532	9	3
557	25	1
5	12	10
201	30	4
296	28	9
300	9	3
77	23	1
365	30	1
505	6	1
590	3	4
632	24	1
782	5	38
6	18	3
119	3	1
392	5	1
449	1	2
736	7	1
782	4	3
580	19	1
795	9	3
824	12	1
115	6	2
262	13	2
400	25	4
311	10	1
547	19	1
560	9	2
812	9	4
190	3	3
287	10	6
351	15	1
332	2	1
362	12	1
714	21	2
86	16	4
401	11	3
478	6	2
191	24	1
425	13	2
110	10	7
131	25	1
187	8	1
613	9	2
56	19	8
93	17	7
234	32	11
183	7	1
223	21	4
707	31	2
820	9	20
132	9	1
407	28	1
551	13	2
820	7	17
757	3	3
795	21	1
804	5	4
102	15	2
289	0	1
500	29	1
479	12	6
508	1	2
704	28	16
4	3	11
28	16	1
45	10	3
46	22	3
436	31	1
647	5	1
653	18	1
77	17	8
99	19	1
506	6	3
363	13	1
773	8	1
100	10	1
165	20	55
360	2	2
3	10	2
428	1	1
494	6	1
527	2	4
803	4	4
447	2	45
782	24	5
23	2	4
251	31	3
385	1	2
179	23	1
229	12	1
600	24	2
607	5	4
695	5	1
241	1	4
409	27	2
585	19	14
680	3	4
803	28	1
281	21	47
467	10	1
572	12	2
332	28	1
742	0	1
826	1	10
163	12	1
668	30	7
672	15	2
618	9	5
492	3	1
784	15	2
103	4	4
281	28	17
286	2	4
725	5	2
381	15	3
411	2	8
573	5	2
719	25	3
216	12	4
611	5	1
667	28	2
46	10	2
612	13	10
651	10	1
678	22	3
45	23	4
305	12	49
395	5	3
561	23	1
2	2	1
102	1	2
226	19	1
148	2	1
222	29	1
580	25	3
368	31	1
379	21	1
465	0	15
50	17	3
265	5	1
325	17	2
428	9	11
484	18	1
668	16	1
429	19	10
286	1	1
559	13	1
461	10	1
820	34	1
268	10	1
396	7	1
446	2	4
352	12	2
470	10	19
665	22	1
692	31	1
694	18	1
132	21	1
239	19	3
284	3	1
624	3	1
88	5	2
370	13	1
500	3	1
146	2	1
160	12	6
196	2	1
241	31	2
175	15	12
755	4	3
521	9	1
559	16	1
798	15	1
94	15	1
158	34	1
306	19	6
86	3	2
248	23	2
358	19	14
592	31	8
46	29	5
88	0	2
186	11	1
113	0	1
251	23	2
283	15	1
429	35	13
506	1	1
140	10	2
151	1	1
230	14	1
50	0	1
585	1	5
783	31	7
534	22	6
651	6	2
100	19	1
368	2	4
453	2	8
742	10	1
439	28	3
459	2	18
44	14	1
265	11	2
347	5	14
439	29	1
20	13	1
78	19	3
185	28	3
740	2	2
296	10	3
688	9	1
703	1	1
24	21	1
418	19	11
433	25	1
356	13	4
361	29	1
385	8	2
473	15	3
519	5	1
125	8	10
182	9	2
389	11	1
549	13	2
774	23	7
824	10	1
826	8	7
160	21	9
424	10	5
774	8	1
539	6	1
215	25	1
321	6	23
499	15	2
101	6	1
439	23	2
639	15	3
164	8	10
379	13	9
490	19	5
766	10	5
828	4	2
426	28	3
603	13	3
740	21	8
490	24	1
492	6	2
524	19	1
606	21	13
646	8	1
5	2	10
196	19	2
239	10	7
804	13	3
152	12	1
360	13	3
698	24	1
502	12	1
784	7	2
820	18	2
78	32	1
251	28	2
603	1	14
226	16	1
603	5	7
795	5	1
372	13	12
612	14	2
740	10	10
729	25	1
826	0	1
439	10	3
573	25	3
704	19	84
295	9	1
478	9	2
680	31	2
814	22	4
22	16	2
282	23	1
536	7	1
408	27	1
455	20	2
16	25	1
73	3	1
296	21	1
678	4	2
119	29	1
318	21	5
614	22	1
56	5	2
479	2	38
789	16	5
453	19	2
585	2	3
764	27	3
150	6	1
806	10	1
444	8	1
560	10	6
652	10	2
216	17	1
336	15	1
372	9	2
200	24	7
667	15	4
719	19	20
601	9	3
16	1	9
124	12	11
561	9	7
291	4	1
352	9	5
548	0	3
693	9	5
729	19	2
424	24	1
662	14	8
827	5	1
47	10	7
421	7	1
739	7	7
479	14	13
752	15	1
449	24	2
149	12	1
248	32	1
379	2	3
572	10	1
713	19	16
41	2	3
157	20	2
196	7	4
321	21	3
614	13	1
827	30	1
429	13	6
483	19	3
782	30	3
408	30	1
662	10	5
781	13	3
782	22	1
167	21	1
176	23	5
353	21	9
546	10	1
729	31	1
735	6	10
12	10	1
119	31	1
800	15	2
588	17	1
809	9	1
46	19	5
46	23	2
572	9	7
80	17	1
479	34	32
491	29	1
492	9	2
137	28	1
429	31	23
461	15	1
782	19	9
820	14	33
781	9	3
439	15	1
446	24	1
473	10	2
442	19	1
661	10	1
77	28	2
117	4	1
618	10	5
160	4	12
784	9	12
805	6	1
826	24	9
379	31	12
407	22	5
782	9	16
428	17	4
507	23	1
791	23	1
808	26	4
561	15	2
680	22	10
690	13	3
50	1	3
302	28	1
522	31	1
651	33	3
826	19	11
285	22	40
582	13	1
633	19	1
210	13	1
826	16	1
655	13	9
774	6	2
37	30	1
429	3	28
647	7	4
571	12	1
802	10	4
34	4	1
312	10	2
510	23	8
138	27	2
603	3	1
713	27	20
282	15	1
360	10	6
510	19	9
30	21	15
546	9	3
754	2	1
589	21	1
82	9	3
93	31	15
483	22	3
528	3	18
717	13	5
795	20	1
74	2	5
188	9	7
473	16	1
573	34	1
603	23	1
190	10	1
232	28	1
463	19	4
511	22	1
572	0	1
440	16	1
199	3	1
268	31	4
391	29	1
281	25	1
501	0	1
665	31	3
551	22	2
710	20	1
297	25	2
306	23	2
323	22	13
820	29	2
370	9	2
401	6	3
582	7	1
321	17	1
344	31	2
694	14	3
13	16	2
88	28	31
130	28	4
267	35	1
511	19	9
626	30	2
530	1	4
620	19	4
400	2	13
757	12	2
404	15	2
690	15	1
829	13	1
154	30	4
344	6	1
436	1	3
272	23	13
443	27	5
633	15	2
663	33	1
752	3	1
48	4	1
178	8	1
259	17	1
1	1	2
201	28	1
392	24	1
473	25	5
736	12	7
9	19	7
160	10	12
420	21	1
626	28	1
719	11	2
44	2	4
171	1	1
189	17	1
510	12	5
542	23	22
751	3	1
3	11	1
93	12	30
437	25	1
282	32	1
826	21	5
113	12	2
239	2	6
274	12	1
722	13	2
57	12	3
639	0	3
701	12	2
264	17	4
727	7	4
104	28	2
405	3	1
478	15	2
176	15	2
199	12	3
338	17	5
511	1	2
575	27	1
806	21	1
258	15	1
264	6	11
279	31	1
729	12	2
714	2	3
826	32	4
318	10	4
318	9	8
603	20	1
603	4	11
685	26	7
733	10	2
825	27	1
461	9	4
542	0	24
585	20	1
241	2	1
739	6	3
802	14	1
281	12	15
577	20	1
773	23	1
785	19	1
37	3	7
49	26	6
198	13	1
140	5	4
368	23	2
584	3	3
77	21	9
125	9	7
561	2	1
562	16	1
817	30	4
45	13	5
46	31	11
612	15	2
755	19	2
394	12	1
739	10	7
754	28	1
475	2	1
746	33	2
56	7	6
157	8	3
421	28	1
50	26	53
436	27	5
826	4	10
403	17	2
473	2	1
750	29	3
114	34	7
225	28	2
251	27	2
37	4	4
191	27	6
210	26	7
393	3	2
629	17	1
796	5	2
531	22	10
332	19	1
344	32	9
408	24	1
665	21	4
800	28	1
804	19	3
140	9	5
212	20	1
620	28	4
531	21	24
133	7	1
244	23	1
473	23	2
367	2	3
530	23	1
46	15	2
194	20	1
241	12	1
121	10	1
208	9	1
531	16	9
576	7	1
586	9	1
681	30	1
714	12	2
802	6	2
89	28	1
485	16	1
568	13	2
377	2	1
472	5	1
826	35	1
719	1	7
724	5	1
53	13	1
367	3	6
574	19	2
264	10	10
352	5	9
705	10	1
251	9	1
574	22	1
605	12	1
160	7	4
429	18	4
490	16	3
573	28	4
796	22	3
146	9	4
254	6	2
377	21	2
637	23	1
159	2	1
385	23	1
408	17	1
520	9	1
558	9	5
580	3	1
4	15	1
358	32	1
421	10	2
117	16	1
679	28	1
602	0	1
712	4	16
517	4	2
591	33	1
774	4	1
209	4	1
407	6	3
492	1	8
74	0	1
804	2	1
539	10	1
575	23	1
728	31	3
385	15	1
187	3	3
446	31	1
774	5	3
49	3	7
313	32	1
234	12	3
330	15	1
619	2	3
561	3	4
45	19	5
80	22	1
190	15	1
803	10	1
94	22	1
434	6	1
456	13	1
620	15	2
742	7	1
76	19	29
353	29	1
436	16	9
154	6	1
264	12	5
297	4	2
804	1	1
817	29	10
13	6	1
211	31	2
623	15	1
601	13	2
612	17	11
470	21	3
56	9	7
125	23	6
188	20	1
492	24	2
110	2	6
295	23	1
736	27	6
514	14	1
572	21	3
736	6	4
285	13	6
296	23	5
385	6	1
515	30	3
693	21	18
182	31	2
298	9	2
344	10	1
352	24	5
414	28	1
432	3	10
483	23	1
29	17	1
214	10	2
344	3	2
44	15	1
272	14	7
574	21	1
429	17	6
662	5	2
720	2	1
67	15	1
197	8	3
281	7	16
739	25	3
792	0	2
47	3	10
561	25	1
736	34	2
790	23	1
47	16	2
71	4	1
680	26	30
437	31	2
612	6	10
434	33	9
776	24	1
113	17	3
245	28	3
358	10	18
30	7	2
56	13	1
3	9	1
403	2	2
253	6	9
458	16	9
53	2	1
212	28	3
229	4	1
428	24	3
546	25	3
11	21	3
165	6	21
394	6	1
684	5	1
756	2	2
446	15	4
617	10	7
39	5	1
154	25	1
264	3	3
4	10	7
561	20	1
345	28	2
652	21	3
30	3	5
136	19	4
191	9	1
110	15	13
422	8	1
782	21	7
467	3	1
188	23	5
232	29	1
244	31	1
794	24	1
707	22	2
712	20	8
179	12	3
411	8	2
421	19	1
88	13	24
345	29	2
632	22	1
758	0	1
241	13	4
629	20	3
660	1	1
393	19	2
544	19	4
96	1	2
131	19	7
240	5	1
824	31	2
49	2	5
568	6	2
814	13	15
166	2	1
580	17	2
804	6	1
777	23	5
47	21	4
88	21	22
282	9	3
22	12	1
154	29	1
588	3	2
159	13	1
168	29	1
575	13	1
154	18	1
694	10	5
534	19	9
694	12	2
43	21	2
176	31	1
437	7	2
465	15	16
590	0	8
722	19	2
49	19	12
166	12	1
301	23	7
350	19	7
359	16	3
720	32	1
468	19	1
558	29	3
692	27	2
786	23	1
24	6	12
495	7	1
541	28	1
701	15	1
774	17	2
826	6	5
225	29	2
298	19	5
612	21	4
162	15	1
366	30	7
465	5	4
75	7	6
124	33	71
154	0	2
297	10	2
828	12	1
590	9	58
179	16	2
321	2	12
496	13	1
237	6	1
394	19	1
176	10	4
191	34	1
611	29	1
784	13	1
825	20	1
537	33	3
637	13	2
766	13	6
726	13	1
814	5	1
272	28	15
437	28	1
688	10	1
4	2	2
531	6	6
636	15	1
712	10	23
225	31	4
553	2	1
607	10	1
661	3	3
761	19	1
223	12	8
421	1	2
553	16	1
77	32	2
258	12	1
469	10	4
229	11	2
281	10	38
812	8	1
659	31	1
5	16	2
50	20	7
804	12	3
719	30	2
135	15	1
367	15	2
620	9	6
471	16	1
665	10	6
800	21	1
125	21	7
503	1	1
424	13	3
694	3	3
761	21	3
281	2	36
367	4	1
412	8	1
124	23	10
488	21	2
811	14	60
52	7	1
584	19	1
711	20	1
465	13	16
530	9	1
559	21	2
611	8	1
803	13	5
36	8	1
147	0	1
539	11	2
782	23	14
26	25	2
235	2	1
722	3	6
232	23	1
485	30	1
644	12	2
387	2	2
427	24	1
82	10	1
794	28	2
5	15	5
50	29	2
279	13	2
239	15	3
298	15	10
418	7	3
75	18	12
88	17	1
125	24	4
65	15	2
429	14	3
703	3	1
739	18	7
803	23	2
803	22	1
16	0	1
241	15	2
486	9	1
161	31	1
436	9	1
31	30	1
318	5	2
328	19	1
612	10	12
50	24	2
241	23	2
607	4	1
826	2	8
319	21	5
429	22	5
431	28	1
559	10	1
647	23	2
782	8	29
384	9	1
465	20	8
465	6	2
637	15	3
794	2	1
803	29	2
46	21	4
334	1	1
464	10	2
205	6	1
377	19	1
746	3	3
56	2	3
279	27	1
778	2	1
603	26	18
729	32	1
783	30	1
305	6	36
429	2	8
476	15	1
196	31	14
432	10	1
664	5	1
318	12	1
115	12	1
435	10	1
561	19	2
604	34	7
59	14	1
101	9	1
660	30	2
313	19	1
404	3	1
531	19	46
810	13	4
96	3	1
270	6	1
528	13	2
231	21	2
549	2	2
520	7	5
794	5	1
258	2	3
689	10	1
47	15	1
678	15	16
826	22	13
2	4	3
383	23	2
560	19	1
344	34	1
390	29	1
465	27	3
573	22	1
783	21	6
88	12	58
241	10	2
356	9	5
371	2	1
550	8	4
103	10	2
239	9	3
251	17	1
124	21	2
281	3	24
573	13	1
704	3	15
803	3	1
85	33	5
584	9	1
601	3	6
225	19	2
367	25	1
465	19	39
675	31	1
801	16	4
88	3	19
379	9	11
530	20	7
531	17	3
720	12	2
332	21	1
367	1	3
529	3	1
668	13	8
777	22	1
794	20	2
305	9	111
425	23	1
777	31	1
786	12	1
803	20	3
29	15	1
126	30	1
160	13	2
230	10	1
297	7	1
422	7	1
715	10	1
748	2	4
49	22	4
77	30	4
77	8	16
826	18	1
607	20	1
763	17	2
83	3	6
221	14	1
368	21	1
49	0	9
96	9	4
105	8	1
339	2	2
357	12	2
356	15	2
442	31	1
778	3	1
4	13	8
295	21	1
320	28	1
245	19	5
248	9	2
404	10	2
283	24	4
704	7	1
366	29	1
810	7	15
270	32	1
428	12	25
683	32	2
748	13	1
678	13	15
812	13	1
125	13	5
213	10	4
322	13	1
29	10	1
786	27	1
43	3	1
528	15	12
672	8	1
228	1	1
268	22	2
473	29	4
548	11	1
40	2	1
42	13	1
117	15	1
79	30	28
464	32	4
719	4	13
56	20	1
298	17	3
421	23	1
321	31	5
441	10	1
48	14	1
191	17	7
222	3	1
111	5	1
124	19	2
610	34	1
294	24	1
647	13	18
766	3	1
77	29	8
241	3	3
287	19	7
493	21	4
715	6	1
298	28	4
417	15	1
58	6	1
124	31	18
124	16	1
264	2	2
804	31	2
740	9	1
50	2	7
331	35	1
739	31	3
95	28	1
410	8	1
492	22	1
516	19	1
601	10	5
0	0	1
181	23	5
184	9	1
645	23	3
10	20	6
469	15	4
473	28	2
248	10	2
251	6	2
632	4	1
809	8	1
287	3	2
424	26	21
465	4	5
249	2	1
719	7	3
814	4	5
822	2	1
353	15	3
366	32	16
602	1	2
517	10	2
617	11	31
655	2	7
160	3	12
174	12	1
388	28	1
585	30	2
719	22	1
79	13	6
465	23	4
510	2	6
565	20	1
580	9	1
714	9	3
77	9	28
276	5	7
421	15	2
418	5	2
492	26	6
506	16	3
625	10	31
691	30	1
56	21	10
77	27	66
301	24	1
729	23	2
189	2	1
356	10	3
652	28	1
788	2	1
114	27	78
210	3	1
690	8	3
484	9	12
105	23	1
241	20	2
372	31	1
292	23	3
385	19	1
665	19	3
16	11	3
45	20	1
342	13	1
411	9	1
477	13	1
804	15	4
82	3	10
197	21	1
247	26	9
492	4	1
13	10	3
140	22	2
326	8	1
53	19	1
124	24	1
397	2	1
394	25	3
446	20	9
169	2	1
559	28	1
722	22	1
497	21	1
828	9	2
318	19	1
433	17	1
492	15	1
763	12	9
810	15	11
188	24	4
552	10	2
719	2	2
64	31	2
554	1	2
592	30	1
146	19	1
147	7	1
143	26	2
37	14	2
429	8	15
647	12	1
174	2	1
429	9	22
465	22	2
18	19	6
369	12	1
665	15	1
292	1	2
397	29	1
818	10	2
528	2	3
531	3	16
531	14	17
363	19	3
373	15	1
526	30	1
46	9	3
738	19	1
692	30	1
745	10	1
750	3	1
49	10	3
146	16	1
256	3	2
553	31	3
654	31	2
794	23	8
117	9	18
338	5	5
492	18	1
340	23	1
465	21	14
46	2	1
279	22	1
292	20	1
618	21	5
625	0	12
680	10	7
817	24	8
37	28	5
117	21	29
589	12	2
24	12	5
302	9	2
575	16	1
596	12	2
649	26	1
139	6	1
291	6	1
507	25	1
401	7	1
704	6	26
63	3	11
113	3	5
361	7	1
176	20	7
367	9	4
185	22	1
484	17	1
704	10	53
315	10	1
439	0	5
453	15	3
175	21	7
511	31	3
787	28	1
289	19	3
730	21	3
56	6	6
277	19	1
617	23	36
826	15	5
547	3	1
671	8	2
672	20	1
704	20	5
29	19	1
333	12	2
526	4	6
282	12	1
489	12	5
703	30	2
716	13	68
79	32	2
122	0	1
228	3	3
513	6	1
206	25	1
558	15	2
677	9	2
822	22	1
728	6	3
729	14	1
809	25	1
26	15	3
479	3	20
638	31	1
754	19	1
470	9	2
539	3	2
620	7	3
746	4	1
179	30	1
480	21	17
528	23	8
109	24	1
373	10	1
558	10	2
531	11	3
195	9	1
457	15	1
500	10	1
574	25	2
124	30	7
320	18	1
410	13	1
653	26	1
719	12	4
120	21	1
493	1	26
619	15	1
607	12	1
617	15	2
693	15	2
48	24	2
345	2	1
547	10	2
265	23	3
266	9	1
285	27	21
47	9	6
286	12	1
626	0	1
281	17	14
580	15	3
817	2	1
601	22	7
692	22	1
714	16	2
17	6	12
734	31	1
142	25	1
598	15	1
692	5	1
479	18	14
626	19	3
820	21	23
176	2	3
234	22	4
542	26	109
355	22	1
403	19	2
307	8	1
353	23	9
477	23	2
685	7	3
46	25	1
299	13	1
444	12	1
10	5	1
57	10	1
110	13	2
810	18	2
365	21	5
479	7	5
665	2	1
432	21	2
703	9	1
60	1	3
197	16	5
268	21	6
602	21	11
207	30	1
389	6	1
558	21	3
455	23	7
638	19	2
798	16	1
158	17	1
198	36	1
379	17	6
364	19	1
490	17	1
683	4	1
455	12	1
180	17	1
272	9	1
365	13	1
88	23	22
820	13	22
268	8	1
383	3	4
606	9	8
78	14	1
670	7	1
30	13	1
282	21	2
490	0	1
826	23	6
365	0	1
389	23	3
433	30	1
218	2	4
292	12	7
544	2	1
176	5	5
794	19	2
144	10	34
241	9	8
356	35	3
762	22	1
129	2	1
154	3	1
602	15	1
628	13	2
88	22	11
492	19	2
286	21	2
310	7	1
376	9	1
672	2	2
96	21	6
535	3	1
561	6	1
603	19	1
739	15	2
181	13	2
202	35	1
275	9	20
318	6	6
547	2	1
626	31	2
714	10	10
34	1	1
117	7	2
188	10	10
539	25	2
669	1	2
150	21	1
234	29	3
384	10	1
26	3	1
402	4	1
727	10	12
755	15	1
817	12	1
367	31	2
546	6	4
626	7	1
824	30	4
105	5	1
482	23	1
598	23	7
768	9	4
236	25	1
356	28	6
633	9	10
533	5	5
744	9	4
704	24	1
753	7	1
94	6	1
597	3	1
627	21	1
685	6	3
713	29	8
716	5	12
826	7	15
350	21	6
560	3	7
719	31	6
96	17	1
123	23	1
146	4	1
404	19	1
483	31	1
722	21	2
49	5	2
50	7	8
479	17	2
165	25	18
264	15	5
329	23	2
27	15	5
429	26	22
176	29	1
465	2	16
11	10	3
37	19	1
176	28	9
138	34	2
223	9	2
583	10	1
193	10	1
755	9	1
580	13	1
680	15	3
154	26	3
366	1	38
539	19	1
826	10	3
682	32	1
748	9	8
800	6	2
585	23	2
672	9	2
572	3	9
723	19	1
88	30	14
88	15	4
239	22	5
422	5	1
160	9	105
195	33	2
222	23	1
754	7	1
530	19	4
562	19	1
657	24	1
754	10	1
612	16	1
678	23	2
719	20	2
685	28	2
820	4	4
191	25	4
332	27	1
229	20	3
496	19	1
585	17	2
742	28	4
197	13	2
205	28	2
321	30	1
94	9	1
430	13	1
448	13	1
824	9	1
227	3	2
455	19	22
477	6	5
356	0	2
160	17	24
413	34	1
692	32	1
463	2	6
531	12	6
643	8	1
234	17	1
303	7	1
398	25	1
124	22	5
466	19	1
429	21	11
573	19	2
585	21	3
152	9	1
174	13	1
297	19	1
342	15	1
375	10	2
662	19	1
712	15	3
735	29	1
82	1	5
188	2	1
329	1	2
287	2	3
612	23	4
796	10	1
796	8	3
803	2	1
154	9	2
392	8	1
578	7	15
288	28	5
291	19	1
395	34	1
667	19	1
719	6	1
16	26	11
153	21	1
174	25	1
633	2	10
777	0	141
828	3	1
45	9	11
197	15	1
603	21	2
504	4	1
21	20	1
577	26	36
46	3	7
782	10	4
826	12	9
83	23	3
805	32	1
680	13	11
704	8	2
37	5	1
157	23	26
272	21	7
360	15	2
455	3	5
483	10	1
175	17	2
316	21	1
333	29	5
433	27	1
612	4	10
667	3	4
773	13	5
80	12	3
188	15	4
270	19	1
296	31	4
602	25	1
778	19	1
13	1	4
688	23	1
740	6	7
459	12	2
479	1	1
84	29	2
490	9	26
575	7	1
744	21	1
63	2	4
117	10	6
481	3	1
24	9	18
655	15	1
188	0	1
225	0	1
459	17	1
13	21	6
22	19	3
83	9	4
224	23	1
628	0	1
794	31	3
255	29	1
401	37	1
479	10	7
5	13	1
328	13	1
590	4	1
794	21	8
286	0	3
662	3	2
182	21	2
221	10	1
265	12	1
602	16	2
607	19	1
641	27	6
29	3	1
563	12	1
625	3	27
229	30	4
352	10	7
461	16	1
729	6	1
38	6	1
117	1	9
154	13	4
141	7	7
358	16	9
520	13	1
538	13	1
573	8	2
828	10	3
422	19	1
470	6	3
527	30	2
585	9	26
96	19	4
152	10	1
314	2	1
327	31	1
498	6	1
531	20	36
575	12	2
826	14	17
98	6	1
104	12	2
176	13	2
67	1	1
483	3	2
538	6	1
728	19	23
273	34	2
415	9	13
612	9	1
692	4	1
74	30	1
75	6	2
102	19	4
57	2	3
75	31	1
572	1	4
643	23	2
645	20	3
672	1	4
757	10	1
99	29	1
445	0	1
446	3	2
82	20	3
305	15	44
436	19	3
554	32	2
99	27	2
154	17	2
183	29	1
179	25	1
394	7	1
666	10	1
713	34	1
757	0	2
77	3	145
80	19	1
137	26	1
265	6	3
609	3	2
712	9	23
729	13	2
802	17	1
26	7	2
568	31	1
598	20	3
144	1	21
829	28	2
798	3	2
94	7	1
489	15	5
794	12	1
777	20	3
820	10	1
394	1	1
526	10	8
814	9	14
297	16	2
331	30	3
350	3	3
14	23	1
814	23	3
824	2	2
173	15	1
300	24	4
464	8	1
2	6	1
639	17	4
666	8	1
104	2	2
244	19	1
632	8	2
820	26	5
823	2	1
79	4	2
125	32	18
566	2	1
793	24	4
813	9	10
22	6	1
278	29	2
732	3	1
53	22	2
260	2	4
154	21	1
463	9	1
739	13	5
5	17	4
56	10	2
83	29	1
141	8	9
363	0	1
612	3	8
775	24	11
506	8	3
693	10	5
748	15	4
393	15	1
524	2	1
94	1	5
165	12	19
281	19	35
371	28	2
416	14	1
588	23	2
81	31	1
251	34	1
343	15	1
297	6	1
643	26	17
690	16	13
782	2	2
79	27	3
102	12	2
477	20	1
603	27	3
612	7	1
34	12	1
251	7	1
439	13	2
600	28	1
812	3	1
83	25	12
100	7	1
374	2	1
285	31	7
24	10	3
141	9	7
278	21	1
810	3	3
265	21	8
575	19	1
650	7	1
666	23	2
154	28	1
243	23	1
380	3	2
612	2	2
810	21	23
295	7	2
331	3	4
585	13	5
424	23	3
504	21	1
561	5	1
672	27	1
145	19	1
360	19	8
393	25	2
67	21	1
510	24	3
575	21	4
690	18	1
693	19	3
88	4	18
551	21	2
588	33	2
286	19	3
459	1	3
572	15	5
666	2	2
820	0	25
29	14	2
37	0	1
329	14	1
117	23	18
179	3	1
198	25	1
249	12	1
601	21	3
19	27	2
106	9	1
110	26	37
722	15	2
802	21	1
45	15	4
280	1	3
446	5	8
358	15	13
561	8	2
621	15	2
151	31	1
195	28	2
265	8	4
721	12	1
531	10	5
674	0	1
716	3	33
692	25	1
399	24	3
473	6	4
483	9	1
77	2	20
96	31	1
789	1	1
188	31	2
358	5	1
628	33	2
633	30	2
682	9	1
19	12	2
56	15	4
83	10	10
727	9	25
56	25	2
207	29	1
352	15	2
429	23	7
558	4	2
640	2	1
690	9	20
24	25	1
45	2	2
321	1	7
365	18	1
379	19	10
826	13	5
361	18	6
438	29	2
374	26	12
470	19	15
523	23	1
694	19	1
155	27	1
305	13	8
422	13	1
68	28	1
286	22	4
344	17	4
625	17	2
803	15	1
158	12	1
188	25	1
244	22	2
603	22	3
282	2	1
546	24	2
277	7	1
309	13	1
380	15	4
662	9	10
45	31	1
92	15	1
106	26	46
297	23	1
61	19	2
75	2	4
188	1	2
484	0	1
828	19	1
637	19	1
733	12	27
429	16	5
508	27	1
620	10	2
828	27	4
349	19	4
589	17	1
799	13	1
414	5	2
433	7	1
489	16	1
70	25	2
632	28	1
97	13	1
490	12	1
279	4	1
375	13	1
485	13	1
509	13	1
545	15	3
19	17	3
46	13	1
98	24	1
612	12	2
296	0	2
354	30	4
504	7	1
254	3	3
704	9	13
24	1	14
44	19	3
68	16	1
553	9	1
22	17	1
665	8	7
821	16	1
484	10	5
729	2	3
125	10	12
386	1	2
461	19	1
70	7	1
79	31	2
704	21	8
239	21	3
79	23	4
465	12	2
739	19	5
746	10	1
247	19	4
578	29	9
711	17	1
527	13	11
251	19	1
269	10	1
438	28	1
333	6	3
794	15	2
539	9	1
728	22	1
47	13	3
160	0	5
528	16	3
79	24	1
740	15	5
609	13	1
32	23	1
124	17	14
124	1	20
757	15	2
573	4	1
