1177	2	2
64	2	4
258	19	5
803	14	15
1022	9	1
1129	20	1
293	8	1
378	13	3
726	20	1
829	15	1
277	9	43
638	12	1
878	13	20
1229	0	1
502	6	1
551	13	1
699	19	1
1147	13	9
1167	2	1
924	15	4
193	10	1
263	15	1
327	2	1
548	6	31
688	12	1
244	5	4
392	3	3
516	11	2
787	20	2
1231	16	81
1257	5	1
1019	9	2
1129	16	1
97	11	12
119	20	1
182	6	9
727	19	57
1004	8	10
13	14	8
826	4	1
909	22	6
923	19	1
1229	8	4
188	19	2
512	15	1
720	13	18
745	15	1
921	7	1
154	13	5
187	5	3
587	18	5
627	3	1
1183	10	1
127	16	1
150	21	1
355	2	49
488	12	5
27	16	1
238	19	3
619	13	1
705	7	1
1077	12	3
37	2	7
264	13	2
285	17	2
914	19	1
946	14	8
147	11	44
261	13	2
651	13	1
1114	2	9
671	8	1
814	22	7
566	10	3
1139	15	1
1172	13	1
1254	19	2
171	19	1
177	19	1
179	7	15
1045	17	7
168	11	2
256	8	2
1013	6	1
389	13	2
571	24	3
989	16	3
997	11	2
769	11	2
1174	13	6
1254	11	3
13	10	3
126	11	4
288	22	7
425	10	2
532	17	2
358	6	4
788	11	2
982	8	3
982	2	43
1004	13	46
1019	1	2
233	19	1
308	0	3
349	4	1
856	13	1
864	2	4
1070	3	2
187	13	9
173	17	2
545	11	1
990	22	1
1254	16	1
110	9	3
293	11	2
708	13	18
923	14	16
1045	12	1
1091	16	1
1096	15	3
330	8	2
592	6	2
917	5	6
156	15	1
1064	12	1
1163	17	5
434	11	14
886	0	10
965	3	145
1017	6	123
530	6	1
595	13	8
917	11	1
1156	8	7
1263	11	1
681	13	16
958	17	1
997	19	3
1031	10	2
1103	23	1
69	10	2
403	13	2
612	7	1
1118	13	6
104	16	1
333	15	5
392	13	33
514	8	1
800	13	2
1045	11	3
1276	8	1
228	9	8
319	11	4
398	2	6
898	18	1
966	10	2
1250	15	1
315	2	4
556	15	2
770	11	1
1211	13	2
1219	11	1
350	6	1
825	13	5
1246	0	1
330	14	1
502	13	1
1123	19	9
1141	14	1
948	6	1
1196	5	7
845	16	11
358	2	9
418	13	22
556	7	2
591	11	3
674	13	1
48	6	5
334	20	8
415	15	1
1222	15	1
162	7	1
769	8	3
1235	21	1
1147	0	8
1252	19	2
91	2	1
393	13	17
407	11	32
488	16	1
681	7	2
1277	6	1
269	8	2
565	11	1
654	11	1
1045	0	1
1089	11	1
700	13	2
948	3	4
1163	10	4
956	23	2
1088	3	4
1229	15	7
27	2	2
79	2	4
119	14	2
137	3	21
843	2	12
85	19	1
1061	11	6
1242	21	28
126	4	6
786	2	1
842	8	1
1128	13	3
1190	27	1
1162	9	1
259	7	1
349	6	7
568	6	1
710	6	2
1015	11	1
1208	13	2
5	6	1
235	5	1
964	8	1
1066	6	4
1123	11	10
460	6	1
657	14	2
788	4	2
46	17	1
273	13	4
287	13	2
310	18	1
310	2	17
867	12	2
1252	2	27
562	13	1
969	12	3
369	2	1
733	8	5
919	15	1
22	13	1
209	11	112
488	2	8
854	11	1
1041	7	16
27	5	5
625	15	7
1099	6	5
86	2	1
142	24	12
459	0	1
763	22	1
264	17	3
571	3	1
1277	26	1
179	16	3
432	15	22
534	13	2
570	10	1
634	1	1
909	5	3
27	6	3
48	0	2
69	12	1
295	0	3
1031	22	14
1274	11	1
24	19	1
102	7	1
758	19	1
835	7	1
970	2	1
97	4	8
214	4	13
843	10	1
1106	11	3
335	2	1
855	15	2
878	9	122
969	14	2
20	17	1
29	13	8
331	2	1
1109	19	1
1119	2	2
1202	5	43
247	6	2
254	11	2
394	9	1
700	2	9
784	6	8
1015	12	1
1097	11	1
1249	6	62
103	12	4
244	4	1
424	2	159
501	20	12
1122	11	1
5	9	24
428	13	74
888	14	14
149	4	1
74	10	1
235	8	1
1017	13	4
1267	16	1
234	8	22
363	2	1
667	8	1
789	15	1
1059	0	2
217	19	11
516	5	2
951	11	1
404	16	2
1	1	3
1093	5	1
1229	18	1
556	24	2
937	19	1
976	0	3
653	8	1
958	10	2
976	1	1
1186	13	16
1257	11	1
696	11	1
708	8	5
993	2	2
1136	2	1
162	25	1
231	14	1
707	9	2
747	14	1
861	16	2
1128	7	1
273	16	1
319	4	2
842	19	1
953	2	1
989	20	7
673	19	1
1028	1	1
409	20	3
616	19	1
876	9	2
1212	6	1
639	13	8
965	5	70
164	1	81
273	9	6
354	20	4
866	1	1
626	13	2
1270	16	1
202	19	6
383	20	1
892	6	1
950	18	2
303	20	2
776	21	1
884	6	1
154	5	1
269	6	1
954	24	1
1085	19	1
955	9	1
1042	8	2
154	15	2
237	18	2
422	1	1
773	15	1
924	8	8
642	11	5
884	13	1
976	4	1
1228	2	1
97	10	8
234	4	6
242	20	1
1051	2	2
1184	9	7
103	4	5
262	2	2
798	19	1
1031	5	1
1147	15	171
1179	19	1
1249	19	3
82	15	2
200	24	1
408	14	2
414	2	1
586	25	3
142	8	1
293	16	1
330	10	4
388	8	1
1121	10	1
1260	1	348
209	10	3
354	2	1
488	1	3
712	2	1
791	5	3
239	5	40
499	9	5
712	11	1
74	0	1
302	6	22
511	0	1
731	13	6
1104	13	2
926	4	3
1050	22	1
1203	11	2
131	2	37
441	2	5
442	5	3
488	5	7
576	19	2
73	8	1
106	6	1
1096	2	7
1183	5	1
990	13	15
258	14	2
324	13	3
328	3	11
562	19	1
878	4	135
39	0	1
796	16	1
1134	12	3
473	13	1
545	6	7
714	0	2
1004	4	15
1090	13	2
176	6	3
378	11	1
439	3	2
1230	11	11
994	11	1
13	12	21
234	6	25
643	19	4
728	2	5
738	11	1
253	26	1
458	1	41
676	15	1
797	4	1
944	19	4
229	1	1
544	13	1
796	3	4
557	6	1
876	8	8
998	13	1
1020	6	2
1196	7	4
731	8	2
1173	5	1
1184	11	6
1218	11	1
1277	22	12
1052	3	37
1265	9	2
163	15	3
318	1	3
359	3	3
442	13	1
521	6	3
541	13	6
1168	15	3
1238	2	3
565	8	6
772	0	1
1163	14	4
1203	6	2
731	11	12
1076	11	1
1175	1	1
13	8	29
478	0	2
634	0	3
634	13	3
637	2	16
202	20	2
962	6	1
1216	8	1
1229	2	1
83	25	1
360	1	1
682	15	1
1064	15	1
97	5	2
145	11	1
432	13	3
1061	15	3
1166	13	10
9	0	7
180	3	1
240	2	14
293	3	11
783	20	1
33	11	1
648	5	1
1023	25	30
271	13	1
410	15	1
488	0	1
967	11	13
103	20	2
273	0	2
571	13	3
91	0	1
268	20	2
354	11	3
1246	24	1
516	10	1
788	21	1
1046	13	2
1200	15	2
228	5	1
258	6	1
901	5	3
1091	8	2
830	20	29
164	16	6
315	14	2
347	18	2
475	10	4
811	3	1
129	11	149
682	11	1
1246	11	9
1277	4	2
164	11	47
182	5	7
257	11	5
1132	2	7
1165	13	1
830	2	158
967	19	1
333	5	2
355	11	11
583	2	1
794	11	1
700	4	4
821	19	6
821	11	1
911	1	4
1158	14	1
744	3	1
1113	16	1
1241	3	1
0	0	3
126	19	3
145	15	1
323	0	1
581	20	2
1096	8	10
324	9	7
935	5	2
955	19	26
1004	2	2
168	19	1
776	3	6
949	13	23
1265	13	1
385	15	1
390	9	1
514	3	121
1091	11	18
95	2	1
1001	2	1
77	2	3
872	11	6
1222	13	3
1230	18	1
170	11	1
375	17	3
773	8	1
986	22	4
1090	8	2
1230	13	1
131	13	3
776	6	1
850	19	1
1050	15	1
1061	14	4
950	4	4
181	11	3
318	8	3
473	19	1
571	20	1
575	11	3
143	20	16
475	6	6
623	5	1
1221	2	118
71	9	2
566	13	16
888	16	6
1175	11	3
1244	12	1
708	20	4
776	11	1
993	1	1
200	20	1
334	10	1
384	16	1
500	8	4
644	16	1
1061	19	3
1089	2	1
1109	17	2
1128	20	1
1221	24	3
905	15	1
950	12	15
1102	13	31
483	1	108
669	13	2
669	11	1
871	8	2
900	13	1
192	12	3
197	4	1
219	11	33
341	5	1
566	14	8
1087	11	2
1175	9	1
29	2	47
37	11	14
393	3	2
437	15	2
617	1	1
571	10	2
775	2	1
965	19	70
1184	1	2
439	9	4
803	16	1
62	11	1
1137	19	32
234	3	12
699	13	4
916	21	1
1158	2	1
73	10	10
122	19	11
405	2	6
137	2	1
620	15	1
960	20	1
1032	5	7
1221	0	14
164	15	143
441	11	1
50	11	8
987	17	1
1166	10	4
1208	0	10
1208	11	4
1210	9	1
242	15	1
338	12	1
803	15	4
915	1	4
1109	3	4
1099	19	2
1151	3	2
1233	14	2
287	0	2
324	11	9
349	8	1
467	2	1
901	15	1
1248	5	1
647	2	2
942	16	3
199	3	2
238	8	5
469	2	2
762	2	66
1130	2	3
327	8	2
916	7	1
204	6	1
238	7	3
858	1	1
989	15	22
234	20	4
356	10	2
714	22	12
950	14	3
1221	3	1
1147	20	14
75	7	2
351	13	48
483	6	12
615	19	1
822	4	2
888	13	18
1029	2	4
1211	15	1
244	14	6
333	8	11
341	2	3
342	11	1
804	8	1
1246	12	1
145	5	1
466	20	1
575	5	2
983	16	4
1030	13	1
576	11	4
956	6	2
327	15	2
340	11	43
479	6	17
489	0	2
1240	14	2
90	5	1
142	5	2
1105	2	1
1127	0	1
1178	2	1
324	18	2
394	6	2
1238	25	72
202	3	4
276	0	8
830	6	46
892	9	8
992	5	1
19	6	1
910	1	2
946	8	2
1065	20	1
1159	25	1
1004	20	3
1224	19	8
158	16	5
312	20	2
609	14	5
743	20	4
969	0	3
152	6	1
911	7	1
912	11	5
1064	11	1
126	2	15
247	14	10
335	20	1
418	2	38
1241	2	1
103	19	2
406	8	2
496	8	5
784	12	6
1159	11	1
493	12	10
789	8	11
796	11	1
1004	16	1
1093	15	3
226	26	1
623	13	1
634	2	4
936	19	3
1091	13	1
1096	3	1
639	6	12
686	13	3
1230	24	12
582	8	1
30	2	1
114	11	2
269	11	1
395	11	1
448	6	2
937	15	3
985	10	1
126	5	2
348	8	2
349	13	11
734	20	11
882	13	1
24	13	6
295	3	1
425	19	2
681	8	1
711	13	4
984	9	1
990	16	3
1004	11	87
1111	13	1
1090	2	1
256	14	3
287	6	1
330	11	3
652	2	7
782	9	1
90	17	3
202	4	1
316	13	19
942	2	30
1249	14	3
139	15	1
497	18	1
1004	0	2
1192	13	2
379	11	1
408	22	4
521	2	4
801	13	12
875	11	1
310	11	5
500	16	1
1214	2	6
314	0	6
1061	13	1
1252	8	8
1277	11	7
1139	8	2
77	11	2
137	14	1
625	4	1
739	13	1
967	9	1
58	3	1
302	2	2
913	5	2
572	6	1
711	19	2
965	6	131
185	4	1
200	17	2
301	6	1
305	8	6
559	9	26
1070	9	2
15	11	2
26	5	95
935	2	1
944	11	1
967	0	1
187	0	1
257	13	3
474	24	12
790	2	29
843	6	2
1098	2	8
179	4	3
228	19	4
282	1	2
319	2	2
328	11	1
273	8	3
340	9	19
922	15	1
1251	20	5
36	13	1
1147	6	72
1217	2	2
417	13	1
1214	5	1
1067	2	1
1163	11	10
73	16	2
207	13	2
588	5	1
714	19	4
948	13	1
500	17	3
613	15	114
839	13	2
1119	11	6
334	12	8
102	11	154
566	12	20
728	19	2
1235	13	2
168	22	1
259	11	4
449	15	1
587	11	4
950	11	11
420	11	3
511	5	1
943	11	1
1106	0	2
316	4	2
802	19	1
888	3	1
1046	2	6
7	2	3
610	4	1
716	19	1
769	0	1
157	6	1
394	8	1
554	11	1
605	8	1
1065	19	1
994	16	1
147	13	43
355	10	24
473	7	1
601	13	1
639	12	1
312	14	1
830	15	40
1049	2	1
78	3	1
1175	13	9
1121	4	2
1126	16	1
129	0	2
265	8	1
402	11	9
418	6	2
928	3	1
90	13	1
244	15	1
965	15	100
501	2	18
1166	6	13
282	0	3
583	11	2
584	2	1
231	15	1
489	6	11
956	16	1
1119	9	40
1174	16	2
1246	15	1
378	4	7
378	17	4
1034	13	1
1096	10	1
1111	11	4
284	11	5
650	4	15
708	2	3
903	26	1
186	13	11
314	3	3
356	2	24
436	6	1
781	2	1
340	3	73
637	10	6
957	13	1
49	11	3
464	5	2
1117	2	1
1120	14	11
1240	13	2
855	14	1
947	16	1
1166	19	23
51	15	1
79	6	19
82	13	9
133	13	1
193	14	1
1229	6	4
216	14	19
631	8	4
722	2	2
741	13	1
1025	0	5
1176	8	3
29	0	1
48	11	2
164	19	75
606	3	1
1174	15	7
91	13	2
517	0	1
280	7	1
554	3	1
692	10	1
1119	1	5
501	17	1
522	11	2
741	20	1
768	16	1
1134	6	1
46	1	1
135	16	2
252	8	1
506	18	1
966	5	5
13	2	24
675	5	1
990	3	7
99	19	1
371	2	6
591	15	4
915	2	1
118	17	1
498	13	1
875	2	8
256	4	4
1132	12	1
1265	1	4
609	20	5
798	6	4
582	6	2
588	4	2
662	1	1
878	14	328
969	8	1
452	22	32
1221	13	12
1265	5	7
9	12	2
279	5	2
884	16	1
902	2	1
854	16	1
182	24	6
377	19	40
406	3	10
421	11	1
822	14	2
179	14	17
266	5	30
371	8	9
902	14	3
1004	12	2
70	6	1
835	2	1
850	5	4
1119	13	8
1230	19	4
31	13	2
269	0	1
362	6	1
600	2	1
982	13	4
443	20	1
1114	11	1
1235	5	1
85	2	1
156	13	3
680	11	4
1082	5	8
140	0	1
426	22	3
1165	4	2
147	6	7
822	25	4
1092	8	1
209	27	2
797	20	1
990	25	5
1032	4	5
1170	11	11
6	10	1
27	12	20
179	1	7
576	5	4
464	24	1
1216	15	1
16	16	1
193	13	2
448	16	1
710	0	2
198	23	1
486	9	1
817	21	9
1135	8	1
69	15	1
327	16	1
878	0	22
918	4	1
79	15	2
122	13	6
571	11	7
888	20	6
1010	11	2
46	11	4
271	11	1
349	12	2
498	6	1
546	13	1
488	20	3
497	15	5
825	12	3
875	20	1
965	7	50
1065	3	1
538	14	2
9	5	1
190	19	1
263	16	1
288	16	1
324	25	8
94	2	1
330	20	5
617	2	1
875	0	7
1127	2	1
133	8	1
330	3	1
465	8	1
611	13	6
714	6	1
78	9	1
228	13	2
470	3	1
929	15	3
1265	22	3
165	11	1
217	10	4
766	13	1
913	6	3
1086	2	1
44	13	1
232	13	1
965	13	87
379	6	3
425	20	1
394	5	1
934	7	2
389	0	1
976	8	3
1027	1	3
1164	20	7
1195	19	10
64	24	1
408	0	2
708	19	4
1032	10	1
44	5	1
439	14	1
608	1	1
793	1	5
803	6	10
912	19	1
125	6	1
349	2	2
458	6	5
585	0	1
723	25	1
938	20	1
1188	3	1
633	2	1
98	20	1
183	16	4
441	8	2
582	20	1
593	19	1
257	19	2
965	0	76
1129	0	2
1109	9	1
948	5	1
84	10	1
86	13	6
279	20	1
402	20	3
466	2	9
791	0	30
1025	19	1
1166	4	3
279	15	2
785	11	6
1127	11	1
1143	1	1
87	11	1
279	11	28
436	8	1
1064	13	2
1085	8	1
97	19	7
541	19	1
682	2	1
677	17	3
693	15	1
1055	1	10
1269	15	4
618	16	2
796	4	3
1126	5	24
48	15	1
71	16	1
187	12	2
244	19	1
267	12	1
5	0	8
391	19	1
1030	19	1
45	23	1
1202	6	83
134	19	1
223	11	1
538	6	1
837	11	3
966	11	6
590	2	1
907	14	2
1046	12	3
23	7	6
541	2	1
889	16	1
912	6	4
980	0	1
1198	19	3
105	17	1
168	7	1
187	14	3
875	3	1
1021	16	1
303	14	1
324	1	3
393	8	5
1211	11	3
159	12	22
213	15	5
576	22	10
890	6	10
929	11	8
562	15	2
791	13	38
876	13	1
965	24	31
990	8	9
505	8	1
1221	8	24
92	2	168
193	16	1
355	4	2
394	1	1
796	20	1
1171	2	9
1203	13	1
5	8	1
29	19	2
435	5	1
444	16	1
839	19	4
1032	8	1
1173	26	1
1254	8	4
79	16	5
321	14	1
547	0	1
580	19	2
878	6	248
105	25	1
519	2	1
578	0	181
113	2	3
211	13	2
225	12	1
565	5	2
706	6	1
12	0	2
789	22	1
985	18	2
1190	19	1
1231	19	3
476	25	17
195	2	21
224	20	1
273	5	1
461	6	2
1196	19	5
252	2	3
515	13	6
1244	1	6
1147	7	16
9	10	1
252	15	1
796	22	8
920	6	31
901	13	1
1055	25	5
1217	13	1
348	5	2
406	1	3
439	1	8
582	11	5
687	15	1
1268	13	1
235	13	3
316	5	9
738	13	1
875	7	2
949	1	1
72	15	6
227	3	3
263	10	2
548	20	15
894	4	2
168	18	2
949	20	17
330	4	1
514	11	1
1046	10	2
1	2	18
446	3	1
752	11	8
164	0	8
397	10	2
448	2	6
892	8	6
71	15	1
168	20	1
386	5	2
548	19	9
896	10	2
267	4	2
801	11	4
921	16	1
1265	3	4
921	20	1
1017	5	70
1156	6	2
1264	13	3
558	3	2
995	19	2
1235	19	3
284	5	1
408	13	4
823	7	3
1113	11	8
965	1	42
240	8	1
308	2	11
439	6	32
572	2	13
694	0	1
263	4	5
1099	15	2
283	9	1
385	8	2
894	8	1
1160	10	11
209	8	2
297	13	1
333	4	12
641	2	1
48	20	2
446	19	3
474	11	16
489	8	2
888	4	4
439	18	1
891	5	1
925	2	19
673	11	5
872	13	3
878	5	1
977	11	1
238	2	22
355	20	4
994	8	1
1107	2	1
190	10	3
473	4	3
1064	2	13
1071	17	1
1119	0	2
173	1	1
179	19	16
521	22	4
1123	20	15
103	14	1
376	11	1
556	0	1
759	4	3
976	13	3
881	5	2
1263	15	3
1183	0	1
326	20	8
228	11	7
479	19	2
537	7	1
910	24	1
1069	10	7
76	11	2
84	14	15
234	13	6
911	8	3
904	2	2
1183	1	2
1147	25	2
483	8	7
556	9	1
817	3	6
965	14	1
1132	11	1
643	5	2
966	19	2
1047	3	15
69	20	10
280	5	2
333	16	2
362	7	3
481	2	1
1247	19	1
158	8	1
316	10	5
1233	11	2
82	10	1
466	14	3
689	7	4
966	15	8
9	8	14
64	15	1
704	13	1
1265	11	1
249	16	13
317	3	1
1010	14	2
273	15	1
1189	22	4
1233	8	1
344	5	1
413	8	1
538	12	1
1060	12	1
1259	13	1
778	20	1
917	25	3
27	3	12
240	19	5
408	1	3
582	1	2
593	11	5
1240	4	1
205	12	1
263	2	1
357	6	2
506	13	1
1101	13	9
506	11	1
796	14	3
154	6	2
340	8	1
556	19	2
1035	5	1
917	19	2
1004	9	1
1147	19	5
146	0	1
355	16	1
473	11	1
566	6	3
700	8	4
767	2	1
921	5	1
1195	8	8
173	25	9
230	13	1
335	13	3
442	0	1
514	7	3
57	11	1
236	6	1
1004	18	3
119	2	1
439	11	12
1232	18	1
378	5	6
488	11	5
501	22	1
1062	17	26
71	11	2
187	6	4
256	7	6
356	6	2
1004	15	5
330	15	1
338	20	3
445	5	1
451	17	5
788	24	1
565	0	1
633	8	1
1254	15	3
84	5	126
221	5	15
857	13	1
918	12	1
1233	13	2
868	11	7
1092	2	4
4	6	179
111	1	2
261	8	2
330	6	1
850	25	8
191	8	2
238	11	3
575	13	1
625	19	2
913	15	2
437	19	1
946	23	1
1258	11	1
69	13	1
347	4	1
1037	2	18
1242	18	1
617	11	1
689	5	1
1031	12	3
1070	5	2
1206	11	1
906	19	10
50	6	21
653	21	1
913	12	1
955	6	1
985	13	7
990	2	1
1017	3	79
1065	6	1
979	1	5
990	9	3
895	0	1
971	11	2
612	15	2
737	3	1
800	11	4
815	8	2
844	15	1
292	2	20
587	12	1
654	19	1
918	6	2
1098	4	7
67	11	3
273	19	1
870	2	1
997	0	1
1096	14	3
1159	6	2
37	12	1
791	15	7
964	19	3
971	18	1
1147	11	167
356	14	4
779	9	4
888	7	3
956	25	1
1150	14	1
164	25	30
427	13	1
881	1	5
1061	17	22
1169	18	1
827	12	6
830	5	9
990	15	13
1265	18	1
244	12	19
329	16	1
329	8	2
821	8	7
29	15	3
306	11	4
915	8	2
1182	6	1
37	13	15
402	12	45
787	19	2
1020	13	2
1235	15	1
642	13	1
855	20	1
493	20	2
665	11	19
704	11	2
1180	11	1
700	14	4
950	2	17
300	15	1
341	8	7
937	8	1
1091	19	3
1221	12	9
54	13	1
79	13	6
84	15	15
97	13	8
729	15	1
1053	13	1
1199	15	5
171	15	2
583	10	1
913	11	2
934	16	1
972	13	1
497	19	1
518	11	1
844	23	1
13	13	3
556	4	6
1191	15	4
359	9	2
396	19	5
67	2	22
213	11	1
288	18	1
1230	1	3
690	11	1
1175	5	1
37	0	15
219	0	17
335	19	2
382	10	1
556	2	3
1246	6	4
314	6	4
950	15	7
127	6	2
794	14	2
794	22	2
1113	13	13
459	1	1
1162	3	1
1128	22	1
1249	3	1
316	6	18
514	19	3
854	13	7
1027	5	4
1084	11	2
84	1	76
364	16	2
803	11	13
830	12	50
935	11	2
944	8	1
745	25	4
1197	13	1
61	6	1
200	1	3
271	19	2
327	6	4
930	11	1
989	0	24
1151	9	3
1172	10	1
225	11	10
271	20	1
318	21	17
337	19	1
633	3	1
1251	10	1
162	21	4
728	6	2
935	20	1
1131	15	1
1155	3	67
682	8	2
718	18	1
724	11	1
853	15	1
521	12	2
577	8	3
776	25	1
156	18	1
231	20	2
234	2	2
279	19	3
504	25	1
929	19	1
1000	0	1
1112	6	4
74	19	4
125	2	1
340	2	1
234	19	6
347	6	1
393	16	3
1147	1	5
27	15	5
140	8	1
219	15	3
1202	3	148
126	14	3
518	13	4
830	8	143
915	5	1
926	14	3
929	13	3
940	2	1
147	19	23
202	10	4
316	14	21
354	13	1
500	11	1
240	15	2
267	13	1
803	20	1
655	2	42
859	0	4
1263	22	7
212	20	2
663	2	1
906	15	2
950	5	5
1184	12	1
368	2	1
618	9	1
700	11	3
970	8	1
264	2	5
802	6	1
1070	8	1
168	2	2
868	0	3
1080	6	2
28	8	1
164	5	30
202	8	1
269	4	3
830	18	1
1110	8	2
1210	1	1
117	22	6
175	13	1
425	14	1
443	13	1
632	19	2
14	6	2
791	18	1
984	6	1
1247	11	10
80	0	1
97	6	1
182	8	9
397	12	11
543	12	4
1205	5	1
27	19	7
155	21	2
209	4	1
876	16	1
883	13	3
298	11	2
596	6	3
913	17	7
924	25	1
1126	19	1
1196	8	3
151	2	1
157	2	5
288	24	5
955	8	1
1170	2	3
84	2	7
154	2	1
439	19	8
1037	15	3
147	9	1
701	11	1
946	19	1
66	0	1
234	15	10
379	0	1
796	10	10
812	0	3
256	13	1
606	11	1
412	11	4
731	19	1
804	5	4
862	20	1
327	13	2
615	4	2
643	15	16
740	9	1
794	0	1
193	2	1
406	15	3
464	8	1
467	13	1
611	11	3
896	13	13
921	15	1
438	3	1
766	6	1
791	1	9
850	2	1
860	14	1
98	7	1
235	16	1
465	13	1
324	19	2
1223	19	7
258	1	5
367	6	24
859	16	1
921	22	123
1250	11	1
1138	2	1
1212	11	1
53	15	1
84	9	16
270	15	1
390	13	2
849	4	1
236	11	1
889	17	1
1066	15	1
235	11	1
832	11	1
425	2	1
870	13	4
1091	0	1
79	19	3
1147	2	32
1249	7	11
67	10	3
958	5	1
1046	20	2
1202	0	101
1271	15	2
1221	19	29
345	24	2
503	0	1
524	10	1
912	15	2
1051	19	1
1226	0	1
1230	8	4
202	6	8
310	1	13
612	2	17
741	11	2
825	8	3
948	15	2
257	15	2
321	0	1
430	6	2
591	8	2
728	14	2
324	16	1
431	13	9
1261	2	1
1277	3	1
41	11	1
379	24	1
700	16	2
307	9	7
392	20	2
1036	19	1
1245	13	1
886	21	1
1225	2	2
324	2	2
456	1	2
464	7	1
676	13	3
729	5	1
13	15	3
609	6	9
1161	19	2
1129	5	1
1256	11	2
448	8	4
678	8	2
777	8	1
1039	6	1
1049	15	1
194	19	1
426	2	3
908	6	1
999	19	1
735	11	2
913	8	6
939	5	1
219	13	59
295	9	1
370	11	3
485	2	58
700	15	2
988	0	1
1249	2	1
1131	8	1
1146	8	1
1172	6	3
81	20	1
84	0	150
179	3	82
269	14	8
740	20	1
1132	14	5
1255	21	2
228	18	9
713	1	24
869	13	8
993	13	7
1126	6	1
989	8	21
293	13	1
364	6	1
740	13	7
875	14	4
948	11	4
172	13	1
173	11	1
560	5	2
569	10	8
1133	13	7
136	19	1
162	24	2
279	0	2
991	18	2
133	18	2
324	6	6
366	8	1
803	13	41
1163	0	3
329	14	2
819	2	1
1017	1	2
1239	5	5
97	18	1
289	5	1
678	9	2
1249	20	47
742	10	5
1242	14	1
178	20	1
272	4	1
403	11	1
521	4	2
1031	14	1
20	2	1
27	20	11
673	2	14
875	6	3
1246	1	1
199	8	1
219	5	2
501	24	3
1073	10	1
1102	11	10
